"source_gene","target_gene","correlation","module"
"Dapma7bEVm000306","Dapma7bEVm004735",0.267684597972141,"green"
"Dapma7bEVm000316","Dapma7bEVm004735",0.254910433445572,"green"
"Dapma7bEVm000330","Dapma7bEVm004735",0.282314749931834,"green"
"Dapma7bEVm000335","Dapma7bEVm004735",0.254484481837885,"green"
"Dapma7bEVm000336","Dapma7bEVm004735",0.276527275290428,"green"
"Dapma7bEVm000366","Dapma7bEVm004735",0.302819906576843,"green"
"Dapma7bEVm000417","Dapma7bEVm004735",0.297306999748389,"green"
"Dapma7bEVm000605","Dapma7bEVm004735",0.278093286608891,"green"
"Dapma7bEVm000628","Dapma7bEVm004735",0.268043579543607,"green"
"Dapma7bEVm000655","Dapma7bEVm004735",0.295260058022628,"green"
"Dapma7bEVm000659","Dapma7bEVm004735",0.251605842409552,"green"
"Dapma7bEVm000673","Dapma7bEVm004735",0.254492627915158,"green"
"Dapma7bEVm000685","Dapma7bEVm004735",0.253372692618479,"green"
"Dapma7bEVm000751","Dapma7bEVm004735",0.286987735597156,"green"
"Dapma7bEVm000774","Dapma7bEVm004735",0.297849024909826,"green"
"Dapma7bEVm000789","Dapma7bEVm004735",0.304735925232969,"green"
"Dapma7bEVm000911","Dapma7bEVm004735",0.25752639377534,"green"
"Dapma7bEVm000925","Dapma7bEVm004735",0.296297158916618,"green"
"Dapma7bEVm000944","Dapma7bEVm004735",0.277646305657991,"green"
"Dapma7bEVm000958","Dapma7bEVm004735",0.273094237421536,"green"
"Dapma7bEVm000978","Dapma7bEVm004735",0.253417445726254,"green"
"Dapma7bEVm000987","Dapma7bEVm004735",0.28887015428347,"green"
"Dapma7bEVm001000","Dapma7bEVm004735",0.26087453216417,"green"
"Dapma7bEVm001013","Dapma7bEVm004735",0.259268745381241,"green"
"Dapma7bEVm001014","Dapma7bEVm004735",0.285078083401694,"green"
"Dapma7bEVm001049","Dapma7bEVm004735",0.266366173209759,"green"
"Dapma7bEVm001185","Dapma7bEVm004735",0.304614074096728,"green"
"Dapma7bEVm001213","Dapma7bEVm004735",0.300029498231603,"green"
"Dapma7bEVm001219","Dapma7bEVm004735",0.271208948589158,"green"
"Dapma7bEVm001236","Dapma7bEVm004735",0.279421087947094,"green"
"Dapma7bEVm001276","Dapma7bEVm004735",0.259959759733417,"green"
"Dapma7bEVm001279","Dapma7bEVm004735",0.250058371187597,"green"
"Dapma7bEVm001289","Dapma7bEVm004735",0.274132337831835,"green"
"Dapma7bEVm001293","Dapma7bEVm004735",0.302175630467365,"green"
"Dapma7bEVm001310","Dapma7bEVm004735",0.27143332209886,"green"
"Dapma7bEVm001313","Dapma7bEVm004735",0.307210344451245,"green"
"Dapma7bEVm001408","Dapma7bEVm004735",0.254784231853061,"green"
"Dapma7bEVm001417","Dapma7bEVm004735",0.251147203468119,"green"
"Dapma7bEVm001522","Dapma7bEVm004735",0.298927132725263,"green"
"Dapma7bEVm001627","Dapma7bEVm004735",0.291504396452928,"green"
"Dapma7bEVm001651","Dapma7bEVm004735",0.282871884904857,"green"
"Dapma7bEVm001663","Dapma7bEVm004735",0.274453714114044,"green"
"Dapma7bEVm001743","Dapma7bEVm004735",0.252717663729301,"green"
"Dapma7bEVm001747","Dapma7bEVm004735",0.28090599855684,"green"
"Dapma7bEVm001793","Dapma7bEVm004735",0.250783389302669,"green"
"Dapma7bEVm001810","Dapma7bEVm004735",0.313247294506425,"green"
"Dapma7bEVm001815","Dapma7bEVm004735",0.296048470163723,"green"
"Dapma7bEVm001829","Dapma7bEVm004735",0.273631986729322,"green"
"Dapma7bEVm001831","Dapma7bEVm004735",0.277209501736578,"green"
"Dapma7bEVm001837","Dapma7bEVm004735",0.287882517090947,"green"
"Dapma7bEVm001923","Dapma7bEVm004735",0.262570734533048,"green"
"Dapma7bEVm001967","Dapma7bEVm004735",0.252261373611129,"green"
"Dapma7bEVm002040","Dapma7bEVm004735",0.251446394365195,"green"
"Dapma7bEVm002060","Dapma7bEVm004735",0.262163779532913,"green"
"Dapma7bEVm002063","Dapma7bEVm004735",0.291374984139426,"green"
"Dapma7bEVm002066","Dapma7bEVm004735",0.256686171127464,"green"
"Dapma7bEVm002073","Dapma7bEVm004735",0.26877860463789,"green"
"Dapma7bEVm002074","Dapma7bEVm004735",0.274433070672603,"green"
"Dapma7bEVm002076","Dapma7bEVm004735",0.296077039610804,"green"
"Dapma7bEVm002249","Dapma7bEVm004735",0.301121785223301,"green"
"Dapma7bEVm002258","Dapma7bEVm004735",0.259513152618753,"green"
"Dapma7bEVm002308","Dapma7bEVm004735",0.270856586742058,"green"
"Dapma7bEVm002401","Dapma7bEVm004735",0.298929604560371,"green"
"Dapma7bEVm002403","Dapma7bEVm004735",0.253311913621593,"green"
"Dapma7bEVm002444","Dapma7bEVm004735",0.28816539280384,"green"
"Dapma7bEVm002445","Dapma7bEVm004735",0.276653902029816,"green"
"Dapma7bEVm002461","Dapma7bEVm004735",0.268426806088676,"green"
"Dapma7bEVm002478","Dapma7bEVm004735",0.258445563742738,"green"
"Dapma7bEVm002507","Dapma7bEVm004735",0.259361307037778,"green"
"Dapma7bEVm002520","Dapma7bEVm004735",0.281898775360264,"green"
"Dapma7bEVm002561","Dapma7bEVm004735",0.254011729249773,"green"
"Dapma7bEVm002697","Dapma7bEVm004735",0.269176783737551,"green"
"Dapma7bEVm002845","Dapma7bEVm004735",0.282833330055116,"green"
"Dapma7bEVm002853","Dapma7bEVm004735",0.280154340063691,"green"
"Dapma7bEVm002884","Dapma7bEVm004735",0.278719746857445,"green"
"Dapma7bEVm002923","Dapma7bEVm004735",0.274746312198223,"green"
"Dapma7bEVm002953","Dapma7bEVm004735",0.285286789804839,"green"
"Dapma7bEVm002969","Dapma7bEVm004735",0.292448528437735,"green"
"Dapma7bEVm003119","Dapma7bEVm004735",0.256319447836886,"green"
"Dapma7bEVm003143","Dapma7bEVm004735",0.270184820286168,"green"
"Dapma7bEVm003176","Dapma7bEVm004735",0.278243675955329,"green"
"Dapma7bEVm003203","Dapma7bEVm004735",0.297551579062995,"green"
"Dapma7bEVm003218","Dapma7bEVm004735",0.262241092701825,"green"
"Dapma7bEVm003259","Dapma7bEVm004735",0.252489371874082,"green"
"Dapma7bEVm003302","Dapma7bEVm004735",0.260042118879463,"green"
"Dapma7bEVm003325","Dapma7bEVm004735",0.289251210092196,"green"
"Dapma7bEVm003342","Dapma7bEVm004735",0.274223733145807,"green"
"Dapma7bEVm003378","Dapma7bEVm004735",0.292563463257251,"green"
"Dapma7bEVm003392","Dapma7bEVm004735",0.270853644007248,"green"
"Dapma7bEVm003461","Dapma7bEVm004735",0.28242655219473,"green"
"Dapma7bEVm003562","Dapma7bEVm004735",0.283713798848215,"green"
"Dapma7bEVm003656","Dapma7bEVm004735",0.262257672942519,"green"
"Dapma7bEVm003882","Dapma7bEVm004735",0.258763518691094,"green"
"Dapma7bEVm003937","Dapma7bEVm004735",0.262769501372503,"green"
"Dapma7bEVm003953","Dapma7bEVm004735",0.281382467362299,"green"
"Dapma7bEVm003967","Dapma7bEVm004735",0.271051273353866,"green"
"Dapma7bEVm003997","Dapma7bEVm004735",0.297259824704882,"green"
"Dapma7bEVm004023","Dapma7bEVm004735",0.275953982981388,"green"
"Dapma7bEVm004026","Dapma7bEVm004735",0.261942924528415,"green"
"Dapma7bEVm004290","Dapma7bEVm004735",0.322515425839088,"green"
"Dapma7bEVm004470","Dapma7bEVm004735",0.255413844909974,"green"
"Dapma7bEVm004472","Dapma7bEVm004735",0.298443962780572,"green"
"Dapma7bEVm004633","Dapma7bEVm004735",0.28853569852129,"green"
"Dapma7bEVm000016","Dapma7bEVm004775",0.258086048138251,"green"
"Dapma7bEVm000150","Dapma7bEVm004775",0.270420096203158,"green"
"Dapma7bEVm000330","Dapma7bEVm004775",0.262272980518527,"green"
"Dapma7bEVm000366","Dapma7bEVm004775",0.291877267395774,"green"
"Dapma7bEVm000605","Dapma7bEVm004775",0.268570395822633,"green"
"Dapma7bEVm000751","Dapma7bEVm004775",0.329490512860894,"green"
"Dapma7bEVm000772","Dapma7bEVm004775",0.258244443558144,"green"
"Dapma7bEVm000774","Dapma7bEVm004775",0.273819854957067,"green"
"Dapma7bEVm000899","Dapma7bEVm004775",0.265990074470296,"green"
"Dapma7bEVm000925","Dapma7bEVm004775",0.287619467780956,"green"
"Dapma7bEVm000944","Dapma7bEVm004775",0.288237823671409,"green"
"Dapma7bEVm000978","Dapma7bEVm004775",0.255725231202984,"green"
"Dapma7bEVm001185","Dapma7bEVm004775",0.260064590514592,"green"
"Dapma7bEVm001279","Dapma7bEVm004775",0.251615807570795,"green"
"Dapma7bEVm001289","Dapma7bEVm004775",0.279229602046831,"green"
"Dapma7bEVm001293","Dapma7bEVm004775",0.278598198974749,"green"
"Dapma7bEVm001627","Dapma7bEVm004775",0.312546158301533,"green"
"Dapma7bEVm001725","Dapma7bEVm004775",0.255546910210506,"green"
"Dapma7bEVm001829","Dapma7bEVm004775",0.272537693423113,"green"
"Dapma7bEVm001831","Dapma7bEVm004775",0.292889435632039,"green"
"Dapma7bEVm001923","Dapma7bEVm004775",0.289843566994335,"green"
"Dapma7bEVm002249","Dapma7bEVm004775",0.271595002068926,"green"
"Dapma7bEVm002401","Dapma7bEVm004775",0.292601760308794,"green"
"Dapma7bEVm002444","Dapma7bEVm004775",0.287314670614488,"green"
"Dapma7bEVm002561","Dapma7bEVm004775",0.273713563026937,"green"
"Dapma7bEVm002969","Dapma7bEVm004775",0.277599986207145,"green"
"Dapma7bEVm003203","Dapma7bEVm004775",0.284507724644367,"green"
"Dapma7bEVm003259","Dapma7bEVm004775",0.253033487490431,"green"
"Dapma7bEVm003302","Dapma7bEVm004775",0.288397905591455,"green"
"Dapma7bEVm003378","Dapma7bEVm004775",0.277042233789136,"green"
"Dapma7bEVm003656","Dapma7bEVm004775",0.254366841339988,"green"
"Dapma7bEVm003882","Dapma7bEVm004775",0.253775829748833,"green"
"Dapma7bEVm003967","Dapma7bEVm004775",0.264172367825429,"green"
"Dapma7bEVm004023","Dapma7bEVm004775",0.251677613445935,"green"
"Dapma7bEVm004026","Dapma7bEVm004775",0.279423140485156,"green"
"Dapma7bEVm004290","Dapma7bEVm004775",0.267911935503019,"green"
"Dapma7bEVm004472","Dapma7bEVm004775",0.270067867507757,"green"
"Dapma7bEVm004735","Dapma7bEVm004775",0.281127623835654,"green"
"Dapma7bEVm000774","Dapma7bEVm004790",0.264069541477198,"green"
"Dapma7bEVm000987","Dapma7bEVm004790",0.28648711116729,"green"
"Dapma7bEVm002063","Dapma7bEVm004790",0.272694401509101,"green"
"Dapma7bEVm002066","Dapma7bEVm004790",0.266854261861474,"green"
"Dapma7bEVm002074","Dapma7bEVm004790",0.262073102735556,"green"
"Dapma7bEVm002923","Dapma7bEVm004790",0.256082199587657,"green"
"Dapma7bEVm000016","Dapma7bEVm004830",0.305309755069736,"green"
"Dapma7bEVm000150","Dapma7bEVm004830",0.2704744935049,"green"
"Dapma7bEVm000159","Dapma7bEVm004830",0.279540236590014,"green"
"Dapma7bEVm000306","Dapma7bEVm004830",0.288226912648556,"green"
"Dapma7bEVm000330","Dapma7bEVm004830",0.282748546309592,"green"
"Dapma7bEVm000335","Dapma7bEVm004830",0.285958719931497,"green"
"Dapma7bEVm000361","Dapma7bEVm004830",0.260520301860126,"green"
"Dapma7bEVm000366","Dapma7bEVm004830",0.285309070955417,"green"
"Dapma7bEVm000605","Dapma7bEVm004830",0.329099215555085,"green"
"Dapma7bEVm000751","Dapma7bEVm004830",0.352145228699119,"green"
"Dapma7bEVm000772","Dapma7bEVm004830",0.29131172457403,"green"
"Dapma7bEVm000774","Dapma7bEVm004830",0.266565162673945,"green"
"Dapma7bEVm000832","Dapma7bEVm004830",0.287517178642154,"green"
"Dapma7bEVm000899","Dapma7bEVm004830",0.300971895970072,"green"
"Dapma7bEVm000911","Dapma7bEVm004830",0.255885219498064,"green"
"Dapma7bEVm000925","Dapma7bEVm004830",0.312151883916426,"green"
"Dapma7bEVm000937","Dapma7bEVm004830",0.28370634524792,"green"
"Dapma7bEVm000944","Dapma7bEVm004830",0.339760044054594,"green"
"Dapma7bEVm000978","Dapma7bEVm004830",0.269097407610221,"green"
"Dapma7bEVm000991","Dapma7bEVm004830",0.272201355726668,"green"
"Dapma7bEVm001000","Dapma7bEVm004830",0.252508500208134,"green"
"Dapma7bEVm001013","Dapma7bEVm004830",0.270559181860914,"green"
"Dapma7bEVm001279","Dapma7bEVm004830",0.278039062238168,"green"
"Dapma7bEVm001289","Dapma7bEVm004830",0.281311629367515,"green"
"Dapma7bEVm001293","Dapma7bEVm004830",0.272807695362662,"green"
"Dapma7bEVm001627","Dapma7bEVm004830",0.34105326202886,"green"
"Dapma7bEVm001725","Dapma7bEVm004830",0.279491612151826,"green"
"Dapma7bEVm001829","Dapma7bEVm004830",0.326951689912282,"green"
"Dapma7bEVm001831","Dapma7bEVm004830",0.320062341736675,"green"
"Dapma7bEVm001923","Dapma7bEVm004830",0.289085669775047,"green"
"Dapma7bEVm002073","Dapma7bEVm004830",0.275396213287006,"green"
"Dapma7bEVm002401","Dapma7bEVm004830",0.281536290478953,"green"
"Dapma7bEVm002423","Dapma7bEVm004830",0.263959004271978,"green"
"Dapma7bEVm002444","Dapma7bEVm004830",0.320339598563304,"green"
"Dapma7bEVm002498","Dapma7bEVm004830",0.284468712274518,"green"
"Dapma7bEVm002561","Dapma7bEVm004830",0.305275697906951,"green"
"Dapma7bEVm002853","Dapma7bEVm004830",0.283354381539191,"green"
"Dapma7bEVm002939","Dapma7bEVm004830",0.255647765330856,"green"
"Dapma7bEVm002969","Dapma7bEVm004830",0.28260927483876,"green"
"Dapma7bEVm003203","Dapma7bEVm004830",0.293372668897126,"green"
"Dapma7bEVm003259","Dapma7bEVm004830",0.307536477963049,"green"
"Dapma7bEVm003302","Dapma7bEVm004830",0.321712864763539,"green"
"Dapma7bEVm003368","Dapma7bEVm004830",0.256151522455518,"green"
"Dapma7bEVm003378","Dapma7bEVm004830",0.27136497548447,"green"
"Dapma7bEVm003882","Dapma7bEVm004830",0.259956172629373,"green"
"Dapma7bEVm003967","Dapma7bEVm004830",0.309410961822033,"green"
"Dapma7bEVm004026","Dapma7bEVm004830",0.297606656988991,"green"
"Dapma7bEVm004290","Dapma7bEVm004830",0.250791893150461,"green"
"Dapma7bEVm004470","Dapma7bEVm004830",0.277722824454302,"green"
"Dapma7bEVm004472","Dapma7bEVm004830",0.302769831678806,"green"
"Dapma7bEVm004735","Dapma7bEVm004830",0.280947993024033,"green"
"Dapma7bEVm000751","Dapma7bEVm004855",0.258298936959193,"green"
"Dapma7bEVm000016","Dapma7bEVm004857",0.293509148268527,"green"
"Dapma7bEVm000335","Dapma7bEVm004857",0.263477427443402,"green"
"Dapma7bEVm000361","Dapma7bEVm004857",0.26173711734347,"green"
"Dapma7bEVm000605","Dapma7bEVm004857",0.284697133102405,"green"
"Dapma7bEVm000751","Dapma7bEVm004857",0.29579077846942,"green"
"Dapma7bEVm000772","Dapma7bEVm004857",0.273867288974127,"green"
"Dapma7bEVm000832","Dapma7bEVm004857",0.291365255751953,"green"
"Dapma7bEVm000899","Dapma7bEVm004857",0.28423975604639,"green"
"Dapma7bEVm000925","Dapma7bEVm004857",0.256079179092339,"green"
"Dapma7bEVm000937","Dapma7bEVm004857",0.276389982518611,"green"
"Dapma7bEVm000944","Dapma7bEVm004857",0.296651040859627,"green"
"Dapma7bEVm000991","Dapma7bEVm004857",0.250130938429713,"green"
"Dapma7bEVm001276","Dapma7bEVm004857",0.258118366445637,"green"
"Dapma7bEVm001279","Dapma7bEVm004857",0.256842834526388,"green"
"Dapma7bEVm001627","Dapma7bEVm004857",0.281978905332442,"green"
"Dapma7bEVm001725","Dapma7bEVm004857",0.258742024906735,"green"
"Dapma7bEVm001756","Dapma7bEVm004857",0.272140704495,"green"
"Dapma7bEVm001829","Dapma7bEVm004857",0.291295561802634,"green"
"Dapma7bEVm001831","Dapma7bEVm004857",0.280684730955294,"green"
"Dapma7bEVm002423","Dapma7bEVm004857",0.265884966685846,"green"
"Dapma7bEVm002444","Dapma7bEVm004857",0.269751797664314,"green"
"Dapma7bEVm002498","Dapma7bEVm004857",0.280643545009603,"green"
"Dapma7bEVm002561","Dapma7bEVm004857",0.267127858618034,"green"
"Dapma7bEVm003259","Dapma7bEVm004857",0.275689027598001,"green"
"Dapma7bEVm003302","Dapma7bEVm004857",0.286010984564589,"green"
"Dapma7bEVm003368","Dapma7bEVm004857",0.254271774396057,"green"
"Dapma7bEVm003967","Dapma7bEVm004857",0.272682914410926,"green"
"Dapma7bEVm004026","Dapma7bEVm004857",0.270194217659753,"green"
"Dapma7bEVm004470","Dapma7bEVm004857",0.253593240545985,"green"
"Dapma7bEVm000774","Dapma7bEVm004882",0.2518218010314,"green"
"Dapma7bEVm000987","Dapma7bEVm004882",0.285321809285975,"green"
"Dapma7bEVm002063","Dapma7bEVm004882",0.274344090397291,"green"
"Dapma7bEVm002066","Dapma7bEVm004882",0.287665180761191,"green"
"Dapma7bEVm002074","Dapma7bEVm004882",0.273563414704137,"green"
"Dapma7bEVm000016","Dapma7bEVm004897",0.265047086124733,"green"
"Dapma7bEVm000330","Dapma7bEVm004897",0.252632586874471,"green"
"Dapma7bEVm000366","Dapma7bEVm004897",0.27003732262594,"green"
"Dapma7bEVm000605","Dapma7bEVm004897",0.263914686412594,"green"
"Dapma7bEVm000751","Dapma7bEVm004897",0.302317728293572,"green"
"Dapma7bEVm000899","Dapma7bEVm004897",0.265617954686442,"green"
"Dapma7bEVm000925","Dapma7bEVm004897",0.269056509220574,"green"
"Dapma7bEVm000944","Dapma7bEVm004897",0.277811931569345,"green"
"Dapma7bEVm001289","Dapma7bEVm004897",0.253129058715373,"green"
"Dapma7bEVm001293","Dapma7bEVm004897",0.251490658786035,"green"
"Dapma7bEVm001627","Dapma7bEVm004897",0.290634412750482,"green"
"Dapma7bEVm001725","Dapma7bEVm004897",0.262587291455069,"green"
"Dapma7bEVm001829","Dapma7bEVm004897",0.271704484412061,"green"
"Dapma7bEVm001831","Dapma7bEVm004897",0.280349170868411,"green"
"Dapma7bEVm001923","Dapma7bEVm004897",0.262232067543805,"green"
"Dapma7bEVm002401","Dapma7bEVm004897",0.257096817051705,"green"
"Dapma7bEVm002444","Dapma7bEVm004897",0.266835079373805,"green"
"Dapma7bEVm002561","Dapma7bEVm004897",0.268649767393169,"green"
"Dapma7bEVm002969","Dapma7bEVm004897",0.258916754249367,"green"
"Dapma7bEVm003203","Dapma7bEVm004897",0.253684482869538,"green"
"Dapma7bEVm003302","Dapma7bEVm004897",0.271643492181021,"green"
"Dapma7bEVm003378","Dapma7bEVm004897",0.259319149724197,"green"
"Dapma7bEVm003967","Dapma7bEVm004897",0.250095390187631,"green"
"Dapma7bEVm004026","Dapma7bEVm004897",0.27312816097344,"green"
"Dapma7bEVm004735","Dapma7bEVm004897",0.264438977097124,"green"
"Dapma7bEVm000366","Dapma7bEVm004955",0.312867585716872,"green"
"Dapma7bEVm000751","Dapma7bEVm004955",0.263708173960834,"green"
"Dapma7bEVm000774","Dapma7bEVm004955",0.324511744961715,"green"
"Dapma7bEVm000789","Dapma7bEVm004955",0.265346955578374,"green"
"Dapma7bEVm000987","Dapma7bEVm004955",0.326283221427666,"green"
"Dapma7bEVm001185","Dapma7bEVm004955",0.27627163064194,"green"
"Dapma7bEVm001213","Dapma7bEVm004955",0.278722692926458,"green"
"Dapma7bEVm001289","Dapma7bEVm004955",0.288135227771617,"green"
"Dapma7bEVm001293","Dapma7bEVm004955",0.308745098283351,"green"
"Dapma7bEVm001313","Dapma7bEVm004955",0.30276783649735,"green"
"Dapma7bEVm001522","Dapma7bEVm004955",0.256083004573907,"green"
"Dapma7bEVm001627","Dapma7bEVm004955",0.258939048139651,"green"
"Dapma7bEVm001815","Dapma7bEVm004955",0.274954675018656,"green"
"Dapma7bEVm001923","Dapma7bEVm004955",0.25371773953817,"green"
"Dapma7bEVm001967","Dapma7bEVm004955",0.254774178045203,"green"
"Dapma7bEVm002063","Dapma7bEVm004955",0.311891350348509,"green"
"Dapma7bEVm002066","Dapma7bEVm004955",0.254979221415381,"green"
"Dapma7bEVm002074","Dapma7bEVm004955",0.271115433510527,"green"
"Dapma7bEVm002249","Dapma7bEVm004955",0.28314502063856,"green"
"Dapma7bEVm002308","Dapma7bEVm004955",0.270776742162655,"green"
"Dapma7bEVm002401","Dapma7bEVm004955",0.295434151954592,"green"
"Dapma7bEVm002697","Dapma7bEVm004955",0.254877620032758,"green"
"Dapma7bEVm002923","Dapma7bEVm004955",0.300384913109825,"green"
"Dapma7bEVm002942","Dapma7bEVm004955",0.251480019589937,"green"
"Dapma7bEVm002953","Dapma7bEVm004955",0.295132616683647,"green"
"Dapma7bEVm002969","Dapma7bEVm004955",0.263039273236731,"green"
"Dapma7bEVm003378","Dapma7bEVm004955",0.314598499296668,"green"
"Dapma7bEVm003656","Dapma7bEVm004955",0.288302666217514,"green"
"Dapma7bEVm003937","Dapma7bEVm004955",0.253510076051545,"green"
"Dapma7bEVm003951","Dapma7bEVm004955",0.252021573162826,"green"
"Dapma7bEVm004023","Dapma7bEVm004955",0.293500274031908,"green"
"Dapma7bEVm004290","Dapma7bEVm004955",0.26549778653817,"green"
"Dapma7bEVm004735","Dapma7bEVm004955",0.305889588863377,"green"
"Dapma7bEVm000366","Dapma7bEVm004974",0.301631276081142,"green"
"Dapma7bEVm000751","Dapma7bEVm004974",0.262999211923248,"green"
"Dapma7bEVm000774","Dapma7bEVm004974",0.303928686528722,"green"
"Dapma7bEVm000789","Dapma7bEVm004974",0.252103546140625,"green"
"Dapma7bEVm000987","Dapma7bEVm004974",0.312033251955187,"green"
"Dapma7bEVm001185","Dapma7bEVm004974",0.269118655005538,"green"
"Dapma7bEVm001213","Dapma7bEVm004974",0.279559494565381,"green"
"Dapma7bEVm001289","Dapma7bEVm004974",0.279433086343747,"green"
"Dapma7bEVm001293","Dapma7bEVm004974",0.292773242408797,"green"
"Dapma7bEVm001313","Dapma7bEVm004974",0.281167742865785,"green"
"Dapma7bEVm001627","Dapma7bEVm004974",0.254262180389734,"green"
"Dapma7bEVm001923","Dapma7bEVm004974",0.25705729500518,"green"
"Dapma7bEVm002063","Dapma7bEVm004974",0.288754818330945,"green"
"Dapma7bEVm002074","Dapma7bEVm004974",0.254081647895728,"green"
"Dapma7bEVm002249","Dapma7bEVm004974",0.282164285750379,"green"
"Dapma7bEVm002401","Dapma7bEVm004974",0.29016257654183,"green"
"Dapma7bEVm002923","Dapma7bEVm004974",0.285233142250552,"green"
"Dapma7bEVm002953","Dapma7bEVm004974",0.27433956917427,"green"
"Dapma7bEVm002969","Dapma7bEVm004974",0.255142261132477,"green"
"Dapma7bEVm003378","Dapma7bEVm004974",0.29729621008964,"green"
"Dapma7bEVm003656","Dapma7bEVm004974",0.284542425068032,"green"
"Dapma7bEVm004023","Dapma7bEVm004974",0.280190928156237,"green"
"Dapma7bEVm004290","Dapma7bEVm004974",0.259247848235834,"green"
"Dapma7bEVm004735","Dapma7bEVm004974",0.290893411411904,"green"
"Dapma7bEVm000366","Dapma7bEVm004981",0.30094255756148,"green"
"Dapma7bEVm000417","Dapma7bEVm004981",0.257688535639237,"green"
"Dapma7bEVm000751","Dapma7bEVm004981",0.276935270466027,"green"
"Dapma7bEVm000774","Dapma7bEVm004981",0.311110744865316,"green"
"Dapma7bEVm000789","Dapma7bEVm004981",0.251832937190585,"green"
"Dapma7bEVm000987","Dapma7bEVm004981",0.302466492031422,"green"
"Dapma7bEVm001014","Dapma7bEVm004981",0.2593878943851,"green"
"Dapma7bEVm001185","Dapma7bEVm004981",0.265874766126059,"green"
"Dapma7bEVm001213","Dapma7bEVm004981",0.262600725223027,"green"
"Dapma7bEVm001289","Dapma7bEVm004981",0.290886086781537,"green"
"Dapma7bEVm001293","Dapma7bEVm004981",0.298892976359553,"green"
"Dapma7bEVm001313","Dapma7bEVm004981",0.279527794536921,"green"
"Dapma7bEVm001522","Dapma7bEVm004981",0.254953462474418,"green"
"Dapma7bEVm001627","Dapma7bEVm004981",0.271611213988529,"green"
"Dapma7bEVm001815","Dapma7bEVm004981",0.273688992817772,"green"
"Dapma7bEVm001837","Dapma7bEVm004981",0.259802574041883,"green"
"Dapma7bEVm001923","Dapma7bEVm004981",0.254313665863557,"green"
"Dapma7bEVm002063","Dapma7bEVm004981",0.278572843591131,"green"
"Dapma7bEVm002074","Dapma7bEVm004981",0.258146512944289,"green"
"Dapma7bEVm002249","Dapma7bEVm004981",0.27101331932425,"green"
"Dapma7bEVm002308","Dapma7bEVm004981",0.266144701671475,"green"
"Dapma7bEVm002401","Dapma7bEVm004981",0.290202869644562,"green"
"Dapma7bEVm002845","Dapma7bEVm004981",0.258084246101121,"green"
"Dapma7bEVm002884","Dapma7bEVm004981",0.255642360089089,"green"
"Dapma7bEVm002923","Dapma7bEVm004981",0.278218470228417,"green"
"Dapma7bEVm002953","Dapma7bEVm004981",0.286951355348824,"green"
"Dapma7bEVm002969","Dapma7bEVm004981",0.259181973133595,"green"
"Dapma7bEVm003378","Dapma7bEVm004981",0.301146591056045,"green"
"Dapma7bEVm003656","Dapma7bEVm004981",0.272179940402232,"green"
"Dapma7bEVm004023","Dapma7bEVm004981",0.279431433960448,"green"
"Dapma7bEVm004290","Dapma7bEVm004981",0.259039815106708,"green"
"Dapma7bEVm004735","Dapma7bEVm004981",0.294478978030112,"green"
"Dapma7bEVm004955","Dapma7bEVm004981",0.270787141959468,"green"
"Dapma7bEVm004974","Dapma7bEVm004981",0.254136008026757,"green"
"Dapma7bEVm000126","Dapma7bEVm005031",0.253324615018034,"green"
"Dapma7bEVm000215","Dapma7bEVm005031",0.260577668715372,"green"
"Dapma7bEVm001934","Dapma7bEVm005031",0.2601326897691,"green"
"Dapma7bEVm002652","Dapma7bEVm005031",0.252642424714318,"green"
"Dapma7bEVm002822","Dapma7bEVm005031",0.254811086450771,"green"
"Dapma7bEVm003788","Dapma7bEVm005031",0.267266820792324,"green"
"Dapma7bEVm000150","Dapma7bEVm005035",0.266084958060796,"green"
"Dapma7bEVm000366","Dapma7bEVm005035",0.311618359597941,"green"
"Dapma7bEVm000751","Dapma7bEVm005035",0.300995042082646,"green"
"Dapma7bEVm000774","Dapma7bEVm005035",0.301158892235783,"green"
"Dapma7bEVm000925","Dapma7bEVm005035",0.263978155240448,"green"
"Dapma7bEVm000987","Dapma7bEVm005035",0.289574437867613,"green"
"Dapma7bEVm001185","Dapma7bEVm005035",0.276401379050597,"green"
"Dapma7bEVm001213","Dapma7bEVm005035",0.277375910555639,"green"
"Dapma7bEVm001289","Dapma7bEVm005035",0.290780779205448,"green"
"Dapma7bEVm001293","Dapma7bEVm005035",0.298019821580677,"green"
"Dapma7bEVm001313","Dapma7bEVm005035",0.267719391338389,"green"
"Dapma7bEVm001627","Dapma7bEVm005035",0.289178377738316,"green"
"Dapma7bEVm001810","Dapma7bEVm005035",0.25174615276704,"green"
"Dapma7bEVm001815","Dapma7bEVm005035",0.254717734911449,"green"
"Dapma7bEVm001831","Dapma7bEVm005035",0.27022355520647,"green"
"Dapma7bEVm001923","Dapma7bEVm005035",0.28231603374523,"green"
"Dapma7bEVm002063","Dapma7bEVm005035",0.258299895888333,"green"
"Dapma7bEVm002249","Dapma7bEVm005035",0.292089591318979,"green"
"Dapma7bEVm002401","Dapma7bEVm005035",0.303980817111217,"green"
"Dapma7bEVm002444","Dapma7bEVm005035",0.252240711134614,"green"
"Dapma7bEVm002561","Dapma7bEVm005035",0.256717838408386,"green"
"Dapma7bEVm002923","Dapma7bEVm005035",0.268638808975444,"green"
