,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A2,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B3,D06B4,D06B5,D06B6,D07A1,D07A2,D07A3,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B1,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B4,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
314_6750748,314.6750748,9.125784873,8.632780416,9.830721205,9.347528289,9.405420422,9.344742812,8.984800871,9.104161371,8.916602431,9.429457916,9.634854889,8.989603969,9.448655909,9.42229929,9.057988587,9.249457782,9.034053654,8.691974888,8.89853711,9.074884856,9.334029078,9.095619241,9.002410573,8.995659741,8.970391506,9.117102401,8.735730804,9.064835605,8.78012298,9.327499301,8.485958891,8.790711706,9.120533085,8.759008151,9.154080215,9.727650128,9.248353593,9.304281107,8.903857697,8.737071948,8.836296305,9.043681015,8.763653685,9.077102612,9.110991607,9.003882937,8.859124214,8.999637102,8.831149147,8.925420931,9.380761147,8.810816263,9.236006128,9.159586222,8.843616071,9.62517933,8.992581198,8.735179788,9.095175253,8.821848449,9.553865132,8.792080054,8.841657447,9.149688407,9.000436919,9.086221619,9.430612526,9.219262493,9.206656073,9.477724424,9.202364876,9.215068599,8.820667161,9.042485894,8.996922372,9.190860613,8.931569782,9.166702403,8.963246251,9.459688134,9.441433194,8.886881117,9.107041516,9.631540694,8.541456849,8.793266892,8.633623244,9.305579323,9.199725419,9.469502287,9.699385395,9.013561004,9.50301323,8.92370276,8.90666316,8.727341007,9.037052462,9.264699476,9.526416117,9.236719038,9.478174838,8.833938704,8.897560253,9.16051737,9.192640502,8.825444522,8.787897038,8.991170425,8.849139494,9.282306291,8.836061862,8.790726211,9.593354817,9.278265598,8.559071003,9.2582757,8.837168293,9.212940835,8.766629958,8.970942784,9.299894233,8.878555692,8.729040451,9.530654201,9.124475883,9.05668672,8.855473736,8.748949624,9.183913812,9.283369645,9.168506664,8.711614348,8.502937624,9.266100125,9.308262785,9.322587334,8.950008896,8.737257923,10.51102722,8.725903733,9.06697398,8.643589759,9.018919821,8.897001973,8.861753797,9.086363497,9.284779214,9.122656193,8.730932719
314_9708832,314.9708832,9.365743217,9.264338715,9.272750164,9.050474122,9.648491742,9.756452801,9.323435163,9.669053691,9.501457252,8.695398914,8.969463496,8.995285511,9.643347883,9.3076172,9.827053724,9.055170855,9.116196916,10.02391653,9.007305073,9.52060764,9.501007612,9.229881865,9.245077327,9.495681735,9.189221914,9.017370883,9.575994177,9.042048065,8.958875403,9.45534893,9.147903437,8.643415989,8.798898322,9.035183534,9.55507803,9.031494139,8.841771213,8.622970657,9.722792403,8.830050701,9.361141047,9.576159246,9.277840106,9.360889483,9.612592861,8.869177079,9.158258031,9.062471573,8.982664608,9.317670766,8.867348183,8.746460431,9.396659098,9.505957278,9.204862203,9.101641542,9.122988404,9.342724146,9.09841966,9.164814448,9.236221644,9.825325979,9.595434783,8.809329115,9.460375749,9.23817943,9.106890253,9.698259459,9.03540765,9.100976423,9.166742322,9.24132809,9.582365161,9.170952169,9.447699137,8.845325712,9.359075285,8.822554277,9.593925114,8.652279435,9.023671781,9.553501802,9.272524625,8.861908971,9.978739414,9.897978366,8.895438454,10.22202999,8.872726399,8.904834207,9.819734751,9.611493544,9.116032983,8.887662512,10.8977151,9.452547501,9.07827334,9.729457061,8.980324264,9.201733113,8.929204149,9.762795306,9.531384596,9.774451143,9.071336183,9.237926246,8.958850125,8.520532397,9.212851036,9.364099727,9.307337437,9.738153079,9.063803007,8.984801222,9.378272054,9.11603841,9.51760322,8.618591091,9.964767216,8.844497162,8.905479564,8.845430903,9.732094554,9.429284435,8.723962022,8.697636817,9.271476227,9.45460774,9.113769205,8.975891145,9.40457967,8.921725939,9.131480293,9.274520332,8.605597656,9.303141856,9.190939985,9.26184662,9.384839467,9.019505485,9.125511688,9.873095101,8.93332072,9.262718946,9.499076551,9.075632148,9.435483629,8.63798948,9.344841992
314_9819439,314.9819439,10.77416884,10.77594752,10.22826504,10.44976999,10.90872657,9.731432681,9.424314562,9.833497579,9.802580929,9.223529207,10.05855555,9.89732135,10.03756593,9.798347268,10.30731455,9.172348767,8.979781242,9.935943103,9.424406243,10.48334239,10.42219936,10.26454579,9.339293173,10.22565318,10.41091451,9.085856726,10.33343213,10.3017104,9.588990298,10.63578855,10.78161252,9.264816493,10.08681572,9.836749179,10.6599516,9.976233496,10.21097735,9.534817727,9.866327453,9.832059042,10.27927841,10.21639382,10.47060732,10.49443957,10.56719592,9.31606736,9.449178012,9.628826924,8.985426245,10.32919659,10.40088232,9.142228388,10.09302488,10.44769268,9.787343123,10.12894396,9.425210121,10.63618438,10.53232363,9.731566378,9.598673355,9.992241865,10.81372882,9.414948445,10.12666103,10.16270092,10.2694918,10.61740845,10.41234305,9.002680441,10.18976319,9.055361787,10.14106123,10.54847409,10.40474066,9.484675312,9.64935985,9.084983311,10.83588554,9.716663647,10.1892111,10.28680139,9.501208319,9.867206365,11.10677396,10.88813405,9.832940448,10.09919466,8.995577371,9.217360168,10.50439119,10.16031622,10.06144536,9.25381782,10.02348266,10.72465109,9.437682771,10.59515429,9.676875311,10.72403092,9.680799782,10.1194345,10.16312726,10.22959007,9.152614275,9.874578758,9.629143825,9.919410463,10.37502001,10.09249192,10.49428384,10.21967254,10.12937692,9.03830392,10.73921169,9.932754784,10.26192366,9.864219623,10.37225271,9.370260005,9.748813532,8.827704429,10.22120878,10.715968,9.308731662,9.539864933,9.408228269,10.08669547,10.28800749,9.696767954,9.960929566,9.552233859,10.35141603,10.22929939,10.07972432,10.10414869,10.04670009,9.908166587,9.787139221,9.890263151,9.744946469,10.4076658,10.10025507,9.66563895,10.26241105,9.862550046,10.79912023,9.525814862,10.17505312
315_0070967,315.0070967,9.92095444,9.464962982,9.096558468,9.157730545,10.01869417,9.528355666,9.241339256,9.375026148,9.518557767,9.076093703,9.222020264,9.164510501,9.547006952,8.946629121,9.952654519,9.085089728,9.528721768,9.454473527,9.346557795,9.620871211,9.601398539,9.340700524,9.014091718,9.287318788,9.245361614,8.981623687,9.393616697,9.453364754,9.167113884,9.854393119,9.50255076,8.865911821,9.398312235,9.255808424,9.499012625,9.34781245,9.215010442,8.74126177,9.215139505,9.045599559,9.563779285,9.116174697,9.502634786,9.321734853,9.824670809,8.883462417,9.440005827,9.053851847,8.750454574,9.790650399,9.150006637,8.686796432,9.448195329,9.553702051,9.634079342,9.118056485,9.367815287,9.823440443,9.404438427,9.138936482,9.236221644,9.697517115,9.657661508,8.964653873,9.582296343,9.393043704,9.466723963,9.783448641,9.505035511,8.967866517,9.508275723,8.875027429,9.861236799,9.551602717,9.783619898,8.970782011,9.207476472,8.853734001,9.620102711,8.588098741,9.235934661,9.612999591,9.127720914,8.914790357,10.16271286,10.21997406,9.468613979,9.683274411,8.823889527,9.032630449,9.636591936,9.609719577,9.49845462,9.155258791,10.09807204,9.680166511,9.070485919,9.866569764,9.231496144,9.47848214,8.994684978,9.322053596,9.768409457,9.509241003,8.680831278,9.529656214,9.318574802,8.807661486,9.294804203,9.35254995,10.07592734,10.07762519,9.094756967,8.755233692,9.660514405,9.051592966,9.296246496,9.08073859,9.598540584,9.080236858,8.948238717,8.708986916,9.634391801,9.663497991,8.729338468,9.169777235,9.247453415,9.21762626,9.598654654,9.39297754,9.175391451,9.181722229,9.44924866,9.099687729,9.180893886,9.173762744,9.117072096,9.605976682,9.850755566,9.20998704,8.747521117,10.15209028,8.92860278,9.403200901,9.329916327,9.22474986,9.37069765,9.088184847,9.25079189
315_0182891,315.0182891,10.62294553,10.43479593,10.85166092,10.80852999,10.90350869,9.595134885,9.341189449,9.732458049,9.703821925,9.546999451,10.45681536,10.2345706,10.20393551,9.361499738,9.697314051,9.150153927,9.472687766,9.755541556,9.366830043,10.31892845,10.49503426,10.40308375,9.382824151,10.28565824,10.25257279,9.085173738,10.10129791,10.20057283,9.984107422,10.55210656,10.02247235,9.184537984,10.60149506,10.18435788,10.49198798,10.45933317,10.09166761,9.714877137,9.799250623,10.17273881,10.25344398,10.15219681,10.35139723,10.23457084,10.25988353,9.195397126,9.658114474,9.774098678,9.229291493,10.23426616,10.31884735,9.09165217,10.05166948,10.4105839,9.716952626,10.12189226,9.628097518,10.40740923,10.33530001,9.720388109,8.835607045,9.275068365,10.58407536,9.623179669,10.24146135,9.971384757,10.29730097,10.48716643,10.24471322,9.215264278,10.24248075,8.920422024,10.46980121,10.80833089,10.74238362,9.816314909,9.239948538,8.904409522,10.47877135,8.906478694,10.10911962,10.31234706,9.261056874,10.45478882,10.3072515,10.34547554,9.556011095,10.06138604,9.015101863,9.265044288,10.42626338,10.17562861,10.08295557,9.431817518,9.542748818,10.16785679,9.519132167,10.53172176,10.04586513,10.86137106,10.54288917,10.11728089,10.40953046,10.17529052,9.071410863,10.07459594,9.597415411,9.839941982,10.3514659,10.26287834,10.29449867,10.37351075,10.15928525,8.920097975,10.38897629,9.852815879,10.19282361,10.201547,9.906745472,9.603189843,9.805985601,8.97688116,10.08305976,10.62296581,9.06722375,9.855699847,9.059998651,9.961487745,10.25614416,9.812313747,9.863594281,9.843226902,10.50806727,9.740916303,10.46855131,10.14168011,9.977613091,9.675572707,9.341672827,10.01173021,8.8566045,9.85152506,9.574676728,9.334928786,9.830501432,9.886427611,10.65365423,10.15629124,9.472971967
315_0581067,315.0581067,10.69433211,10.19537979,10.11371635,10.29097124,10.57432592,10.31426436,10.13946672,11.27865829,10.08837636,10.00161373,10.26107104,9.884702751,11.26322371,10.33589294,10.73349458,10.14027037,10.18305,10.37273536,9.977308257,10.39953641,10.42511206,10.595852,10.45685622,10.47973303,10.91325287,10.3250864,10.49898981,10.54642356,10.09041477,10.72821537,10.68987122,10.04671901,10.31276746,10.1196442,10.43030008,10.07219695,10.40371479,10.35748647,11.14648489,10.20004919,10.4221354,10.26718109,10.32904399,10.51154549,10.38394605,10.33099638,10.19241664,10.04028682,10.09776315,10.34109508,10.78562775,10.28732799,10.38775573,10.23795314,10.25045272,10.47353821,9.857321865,10.19774936,10.69672814,10.30658992,10.2543694,10.66969839,10.49302944,9.913090288,10.43681842,10.5356453,10.28514741,10.28749481,10.15896487,10.01982298,10.12711059,10.2731864,10.78128138,10.33591251,10.41753904,10.01996683,10.64125055,10.06230347,10.62162969,10.19182902,10.55247538,10.12052059,9.698559064,9.8289572,10.90499279,10.71165782,10.4023363,10.4288329,10.26517704,10.1300186,10.44733406,10.54667771,10.12991353,10.18595695,10.44114953,10.42005418,10.57631423,10.55316177,9.67601901,10.83576471,9.914748701,10.56488906,10.18253556,10.35278699,10.3392953,10.14679833,10.2861168,10.08027495,10.27255653,10.33701802,10.17141042,10.273689,10.13163316,10.14489615,10.43221434,10.11572733,10.23829671,10.19285866,10.58700698,10.08034258,10.2299949,9.99235829,10.25228408,10.53764671,10.04006892,9.636995412,10.5074413,10.24991417,10.19166146,9.710920585,9.849601863,9.95825298,10.19130235,10.2622687,10.32134687,10.50953194,10.17869032,9.568858488,10.34065172,9.863315068,10.45406202,10.22462083,10.15159381,10.57090046,10.2846208,10.21496637,10.41006204,10.05619132,10.52536766
315_1670744,315.1670744,9.538056166,9.457182261,10.24201806,9.918141483,9.630560643,9.518403797,9.230420083,9.642375911,9.068859002,10.19967785,9.764126747,9.342870091,9.827403237,9.810597659,9.064981705,9.153875436,9.429042708,9.39889242,9.537383716,9.336784888,9.501602285,9.626636258,8.994714645,9.695797279,9.523731619,9.520461746,9.410990582,9.652677949,9.179413072,9.552198895,9.222144177,9.394838441,9.691903607,9.376527561,9.589093029,9.816849546,9.775156308,9.953636408,9.491867139,9.409965084,9.376286013,9.581795161,9.2189309,9.585284166,9.299494544,9.38467882,9.181553892,9.195370175,9.551246111,9.436097362,9.700412088,9.716335086,9.620052217,9.431986089,8.983577346,9.89166914,9.414155918,9.203641532,9.499516357,9.214000992,9.56679039,9.149289278,9.379061985,9.58242543,9.653423454,9.438063643,9.575687477,9.407143147,9.582457848,9.672444327,9.566352515,9.394005041,9.051123859,9.70955669,9.760738806,9.848738205,9.158125047,9.045706401,9.489232092,9.674507787,9.631737344,9.546926398,9.525597036,9.627474303,9.123801241,9.154165193,9.209223177,9.719030057,9.56998239,9.901811774,9.856777244,9.385741697,9.562228301,9.524536676,9.60567139,9.214388967,9.175083578,9.458687068,9.524016788,9.760530395,10.08512493,9.486447526,9.300234804,9.614419892,9.501508915,9.131373534,9.138956318,9.545045996,9.36979507,9.614102098,9.408997667,9.221211648,9.549996203,9.734797393,9.246866573,9.390107245,9.483583919,9.515527975,9.451796466,9.382041554,9.73879929,9.433056548,9.143898755,9.687705615,9.106609197,9.626497722,9.275189097,9.667036951,9.460954833,9.459440152,10.17156298,9.42851619,9.374323138,9.624318398,9.674248616,9.627988937,9.502959693,9.073974111,9.18237718,9.229048432,9.393154724,9.016773515,9.765877894,9.235947516,9.371903664,9.444185289,9.514952422,9.480007422,9.418252093
315_2123859,315.2123859,8.967598987,8.723662838,9.17107994,8.510857867,9.866193373,10.90292227,9.874485477,9.609795192,9.983168216,9.756383616,8.835392216,8.878351237,9.011567107,9.544215971,9.380143385,10.04404059,9.752701917,8.699072473,9.374711177,9.179038124,8.933309327,8.57271396,9.48892385,9.600175951,9.300895447,9.552389753,9.458585261,8.806607837,8.990537493,8.524377972,9.203658535,9.858886706,8.842635246,9.298934888,8.808933903,8.696373946,8.781095439,8.845055353,9.180963945,8.991312909,8.969658884,8.885273956,9.219650722,10.02271455,9.013186015,9.460194017,9.50981927,9.558653771,9.811174291,9.063588357,8.744115676,9.740151872,9.074580122,8.46846202,9.655355223,8.631408832,9.212240043,8.954689969,9.046516642,9.125187389,10.41115542,9.390875036,8.828889049,9.122673452,9.594573427,9.691737059,8.514022583,8.541310751,8.633120567,9.862199316,8.659871658,9.429661641,9.133414768,8.536877453,8.735551986,9.953241391,9.88927488,9.667479587,8.736744016,9.646883262,9.006891672,8.848368746,9.449346224,9.058725824,9.290798086,9.593376377,8.919120598,9.95582062,9.836759357,9.596491757,8.689443372,9.115408758,8.653079507,9.857736664,10.14211806,9.169574601,9.837404225,9.37971412,9.604930989,8.775218403,8.94698225,9.175548946,8.798176625,8.836419764,9.737236401,9.614932077,10.11223898,8.535443396,8.85710508,8.566156326,9.265868869,8.706919841,8.542194882,9.492387662,8.426929996,9.043480205,8.715561476,9.004724679,9.692149439,8.935995395,8.962367395,9.969664448,8.642871731,8.889245386,9.489372911,8.847608296,10.01044052,9.052402829,8.841026813,9.369598692,9.483921442,9.317488112,8.604771822,9.060239437,9.637587828,8.837531562,9.039856205,9.929084165,9.3644967,9.509672298,9.752402006,9.050632194,9.440785341,9.233426597,9.213305673,8.321983776,8.974414009,8.785498922,8.39720416
315_658622,315.658622,8.628627577,8.51599099,8.975149293,10.3589701,12.0725365,10.08875454,12.16692472,14.59212327,9.017980169,11.09817622,10.32584606,10.27219105,14.53512157,10.68442005,14.03156004,10.66409019,11.61968541,8.879908144,11.7484567,9.771912519,9.936684127,8.434707236,13.53347739,10.2255792,8.779709311,8.863688437,9.534924936,10.5696306,9.848961444,10.42208237,10.18216085,9.162776266,10.19921418,9.751652705,11.32241451,9.191668964,10.64452249,11.19866858,13.53895224,9.391660716,8.931531841,10.45193898,12.34131682,9.838089943,9.409117432,12.6484681,10.50543241,8.768745401,9.858487728,9.365294707,8.975516624,9.093660574,11.22737355,10.20167483,10.50653295,10.38902908,13.40998103,8.668552107,8.761543787,9.247926224,10.42895513,14.38251474,10.43164559,11.32307744,10.45819433,9.927549519,8.676239505,9.073286154,10.45861175,11.17793991,10.43182335,12.90080282,13.48804157,10.51466746,10.34208973,11.49659382,10.56098797,10.46052839,10.2640158,10.36550932,9.579563812,10.0027088,12.11674171,11.04032746,13.06497038,10.2504278,9.666826364,11.19932852,9.097442899,10.06258835,10.55022111,11.83093754,10.37498689,10.90815856,12.85499564,10.22776025,11.69879275,10.45287978,9.845886534,9.697932583,9.581264185,9.640328592,9.472662388,10.87004533,12.50950349,9.228949117,10.03879627,8.743289994,10.23063343,10.30929681,9.581950353,11.72262591,8.728608616,12.33668677,8.492778511,12.38803066,12.63821221,9.440816197,10.82681813,10.11556558,10.59189128,10.83042441,11.54270619,10.79987321,11.17579307,9.824062625,10.05808217,12.53176688,8.59699934,10.44217914,9.745116715,10.66226826,9.935622219,10.54471461,10.31980388,9.987646509,8.608605467,11.29726011,12.89671147,9.432753038,13.92538029,9.605396683,10.33979932,14.09061582,12.85144871,8.682416592,9.902899622,10.01651646,8.614741478
315_6826366,315.6826366,8.811317993,8.974331955,9.55321917,9.332270506,8.987390967,9.033826507,8.957921788,8.98335703,9.607092023,9.180265751,9.33457773,9.69832247,9.41957231,9.286584603,8.807641688,9.288655586,8.93030187,8.631353626,9.084301636,9.013658312,9.335676054,8.998370243,9.105838125,8.910455221,8.657590829,8.823974778,8.854741899,9.023605353,8.862387378,9.012264859,8.58746975,9.077596741,9.509006651,9.006326629,9.011246212,9.326232969,8.95985076,8.834256871,9.074609845,9.090638795,8.623097894,9.247728863,8.718776472,8.903792304,8.805837693,9.140322543,9.341883425,9.973368076,9.810827709,9.196794237,9.188819647,9.189720034,9.19690877,9.058399718,9.02220574,9.734499154,9.069486496,8.763067965,9.18295824,8.990295977,9.120020639,8.777145118,8.562180576,9.721143873,9.117748893,8.973871428,9.368799966,9.185905593,8.764415825,9.784353813,9.021857202,9.439020453,8.955818419,9.2748372,9.29741959,9.689208266,9.277308026,9.227336452,8.894832019,9.215075474,9.485721818,9.001188369,9.736067557,9.413970267,8.980544936,8.806636392,9.639367916,8.866353213,8.849670483,9.314009804,9.513146004,8.921189758,9.13396806,9.140543114,8.944297799,8.614995831,9.018055065,9.012891087,8.715898075,8.838148481,9.199517864,8.905553485,8.629352729,9.051622878,9.215569274,8.730437619,9.415695833,9.291575015,9.051231037,9.085778487,9.069607476,8.595116256,9.172289049,9.337885764,8.74386937,9.078779176,9.025879932,9.580073042,9.224260114,8.89967337,9.524206793,9.13433373,8.642207919,9.05780369,9.007154269,8.88240686,8.7197323,8.836617934,8.981602986,9.043833326,9.011471522,9.727212316,8.838869454,9.102932402,9.397929647,9.062300321,9.325695406,9.202557903,8.676613819,9.628812997,9.107276409,8.779737963,9.045684641,8.92032362,8.992981392,9.224344304,9.139543112,9.706717205,8.996191925
316_0612298,316.0612298,9.139522858,8.992951818,9.067374818,8.836410008,9.190312535,9.082841299,9.104698018,11.21001042,9.28955476,9.177613185,8.684688614,9.159030425,8.704646989,9.071574286,9.024310879,9.073654269,9.410293835,8.967018423,9.121746239,8.729716694,8.721717737,8.775900348,9.169729206,8.88872158,9.249208754,9.205763134,9.065557251,8.788479282,9.311831303,9.155842824,9.121427651,9.166245651,8.848907095,9.322056442,8.935169433,8.757335013,8.938171743,8.85755918,9.016031915,9.398067972,8.895854886,8.812934341,8.91067582,9.002167797,9.001588105,8.971189311,9.453425311,8.898663042,9.131243006,8.858069927,9.029984178,9.128734957,8.851326048,8.931847883,9.790787374,8.936398223,9.217469718,8.745267333,9.252502929,8.65248773,9.086489534,9.077059284,8.959805957,9.016989252,9.126421469,8.893504916,8.775927287,8.859457433,8.692579966,9.043063256,8.520570294,9.223152079,8.970887409,8.838338601,8.789802189,8.985737883,9.122655882,8.778661143,8.993871608,8.895434762,8.845715281,9.030890897,9.098224042,8.883687509,9.135674463,9.094460537,9.488033842,9.026763248,8.875121754,9.125255404,9.073129976,8.69188705,8.677965307,9.205594527,9.155465738,9.844916072,9.133440483,8.939306515,9.098418882,9.121281162,8.899585004,8.886679458,8.80095563,8.726071382,9.040703005,9.227788391,9.381446686,9.111880616,8.751217908,8.878681194,8.819543569,8.962480923,8.795516382,9.062067169,8.99491729,8.696763731,8.630918495,9.263112577,8.94473514,9.095669711,8.790915884,8.886633158,8.81991072,9.012874,9.074827909,8.953064895,9.005585486,8.599246652,8.817916517,9.441560684,9.267705776,9.679029619,8.884920567,8.944940403,9.254106601,8.905405808,9.458245945,9.69133043,8.833006009,9.34591265,9.373954984,8.837447802,8.888099067,8.864110351,8.782671921,8.89203388,8.812297401,9.291077642,8.953366853
316_0895536,316.0895536,10.33274998,11.24267182,10.5694499,10.70093934,10.12029855,10.30009727,10.2464084,10.30719931,10.06524584,9.3613972,10.00717345,10.01767114,10.12877769,10.1666167,10.81777781,9.304289062,8.783949833,10.21313988,10.08192576,10.47811686,10.51326418,10.37402993,10.30088406,10.35287392,10.01953707,10.18059817,10.64829175,10.0859471,10.33612792,10.69258632,10.33636159,10.02636874,8.827832685,10.09695853,10.60707133,10.51635174,10.18058902,10.14489196,10.0952512,10.35852656,10.54287058,10.06098761,10.13819675,9.252015039,10.04873083,9.921030988,10.15087544,9.686223153,9.679358908,9.867081623,10.22429759,9.809419696,10.14243657,10.48605091,10.1723378,9.039985634,9.91236679,10.0561543,9.758617872,10.11079172,9.720183699,9.79305097,10.30492411,9.914059696,9.286893065,10.41171735,10.53865595,10.0742696,10.05685639,9.248469257,10.17315646,10.24336964,9.70685345,10.29010083,10.1152062,9.195324997,10.17029858,10.02080672,10.20978297,10.10103962,9.943738593,8.961895975,9.584053372,10.21696323,10.76526764,10.27461138,10.25062492,10.07452116,9.999973971,10.16262016,9.555819161,10.29950213,10.10943046,9.780867832,10.1754147,10.39914603,10.43489291,10.17658602,10.01954294,9.987545943,9.60951261,10.31643645,10.28089092,10.05858057,9.750594379,10.21471466,9.033855247,10.09146213,10.43974883,10.27413128,9.581993238,10.16560643,10.3069925,10.22078976,10.19116037,9.990793336,10.62267623,9.707707329,9.465645942,10.58538815,9.930024493,9.903766917,10.28077223,10.167247,10.43656919,10.24933514,10.69834085,9.641402442,9.450905847,9.988016245,10.19418079,9.903087042,10.31531624,10.7391403,9.815110256,9.220374416,10.14761162,10.63091056,10.33952599,10.28238256,10.4166968,10.86379643,10.336998,9.947182038,10.11992735,9.631258698,10.68395609,9.660456431,10.26010914
316_1508738,316.1508738,8.734861189,8.903533067,9.684047869,9.301294364,8.862602704,9.114481312,8.88942505,9.148646922,8.850716701,9.906889337,8.911456705,8.675728394,9.647639672,8.96678474,8.717501416,9.176592727,9.482489388,8.70064596,9.296026309,8.475564538,8.919288385,8.776361908,8.940852125,8.939303544,9.036871949,9.179591685,8.649493571,8.746791916,8.713800938,8.777302767,8.473333603,9.303911773,8.851538287,8.940212251,8.895733158,8.893679616,8.995614692,9.394816409,8.882256709,8.981215728,8.652133507,8.745108932,8.658519632,8.791016573,8.466547215,9.019900803,8.778010424,8.667105318,9.235558378,8.540245787,9.152052919,9.560165292,8.8660084,8.727576938,8.964322329,9.383544938,9.068801071,8.559470625,8.814867485,8.957232032,9.639811056,8.866611094,8.649543732,8.826153066,8.893001303,8.754198521,8.979931755,8.868684749,8.73747426,9.171597644,8.811483995,9.354956221,8.649033724,9.118109763,9.012106762,9.432969824,8.988776566,9.18413503,8.655151337,9.489751474,9.060935032,8.681500717,9.005384206,9.13132267,8.651347593,8.623116369,8.902304495,8.733438237,9.39690422,9.472779309,9.18294666,8.865474652,8.967646604,9.339883202,9.018952792,10.32301672,9.072295935,8.684707995,9.017322637,9.129555871,9.702361261,8.851471867,8.643950245,8.827792749,9.265739027,8.507537497,8.934875484,8.89562144,8.605448055,9.090379984,8.62949468,8.629203313,8.875836983,9.297780837,8.455528956,8.689045453,8.710271378,9.012593912,8.793163454,9.162918039,9.0245461,9.378081514,8.58700542,9.075487394,9.067690702,9.338602742,8.94081516,9.106472233,8.774356945,10.48267513,10.82410597,8.800540319,8.473288295,8.773599576,8.959953499,9.066788157,8.682315328,8.517483352,8.71029213,8.741541409,9.231176218,10.33705,8.993268274,8.868782357,8.578606611,8.836310162,8.849951053,9.036965242,8.6448866
316_2420084,316.2420084,8.63984946,9.130900522,8.912771768,8.342411524,9.172071799,10.19400413,9.992635659,10.25509642,9.877537668,9.956879202,8.648724077,9.065018662,10.77097831,9.196365582,8.648534842,9.064124887,9.695778176,9.364199157,8.947692545,9.847895741,8.617291393,8.839586411,9.296162867,10.4225943,9.724627681,9.569695634,9.960452172,8.961225729,8.739694203,8.459371763,9.999117702,10.02059744,9.423363798,9.148208103,9.548844631,8.748379071,8.963780257,9.227122852,10.12088175,9.348001608,9.101696607,9.597947289,9.600112423,10.20191798,9.361019866,9.67369381,9.387491334,9.284993203,9.607249677,9.561839175,9.610085508,9.432913458,8.824949355,9.417374179,9.845087959,9.411777924,9.345795352,9.025573651,9.548836502,8.73297814,9.535008334,9.199944104,8.576136507,8.9206994,9.501201206,10.48161692,9.022996231,8.574403833,9.37513348,9.234494378,8.837839995,9.026477745,9.135210055,8.796489489,8.589549068,9.11968589,9.334270814,9.710758794,9.602169473,9.880316072,9.492490061,9.167849593,9.149681511,8.819301185,8.71256034,8.922709363,8.538301077,9.791033227,9.352328075,9.620487717,9.012537176,9.961166403,9.131105991,9.976734462,10.46538117,8.851288125,9.03397917,8.923982683,8.812776598,8.381697972,8.664183235,9.576861112,8.781140495,8.473717302,9.779426181,9.894297869,9.982345545,9.373683859,8.872177154,8.899647851,9.616474436,9.204099744,9.006579861,9.473450206,9.258812527,9.090823812,9.589259195,8.687765333,10.53090388,8.70771243,8.96890781,9.906055022,9.506032702,8.680330155,9.8707732,9.283703132,10.18886531,9.800772029,9.61809131,8.927597329,9.359314708,9.478566957,9.25655978,9.607400671,8.980462504,9.322564643,9.421260062,10.00753526,8.879325213,9.56403657,9.641932164,9.084263591,9.661754636,9.744912726,9.930292298,8.938486118,8.885116844,8.922664607,9.175215609
