"","CK07","CK08","CK09","CK10","CK11","CK12","D01A1","D01A2","D01A3","D01A4","D01A5","D01A6","D02A1","D02A2","D02A3","D02A4","D02A5","D02A6","D03A1","D03A2","D03A3","D03A4","D03A5","D03A6","D04A1","D04A2","D04A3","D04A4","D04A5","D04A6","D05A1","D05A2","D05A3","D05A4","D05A5","D05A6","D06A1","D06A2","D06A3","D06A4","D06A5","D06A6","D07A1","D07A2","D07A3","D07A4","D07A5","D07A6","D08A1","D08A2","D08A3","D08A4","D08A5","D08A6","D09A1","D09A2","D09A3","D09A4","D09A5","D09A6","D10A1","D10A2","D10A3","D10A4","D10A5","D10A6","D11A1","D11A2","D11A3","D11A4","D11A5","D11A6","D12A1","D12A2","D12A3","D12A4","D12A5","D12A6","D01B1","D01B2","D01B3","D01B4","D01B5","D01B6","D02B1","D02B2","D02B3","D02B4","D02B5","D02B6","D03B1","D03B2","D03B3","D03B4","D03B5","D03B6","D04B1","D04B2","D04B3","D04B4","D04B5","D04B6","D05B1","D05B2","D05B3","D05B4","D05B5","D05B6","D06B1","D06B2","D06B3","D06B4","D06B5","D06B6","D07B1","D07B2","D07B3","D07B4","D07B5","D07B6","D08B1","D08B2","D08B3","D08B4","D08B5","D08B6","D09B1","D09B2","D09B3","D09B4","D09B5","D09B6","D10B1","D10B2","D10B3","D10B4","D10B5","D10B6","D11B1","D11B2","D11B3","D11B4","D11B5","D11B6","D12B1","D12B2","D12B3","D12B4","D12B5","D12B6"
"68002-20-0",-8.72465158893461e-07,-8.29159887914937e-07,-1.70955419947476e-07,-1.71822810249304e-07,-1.29663388031154e-06,7.44159752761921e-07,39.2999996331755,39.2999987879768,39.3000010109549,39.3000009346701,39.299999533762,39.300000592176,29.9999986206342,30.0000007145481,30.000000973015,30.0000008988791,30.0000013293655,30.0000013109241,25.6999999372391,25.7000025476247,25.7000012263603,25.6999993098307,25.6999991556597,25.6999993939669,3.50000037773513,3.5000011724406,3.50000023531283,3.50000001309049,3.49999972979682,3.50000045577402,42.600000680583,42.5999994495083,42.6000005159138,42.5999999764932,42.6000009679715,42.6000001996815,34.7999988580753,34.7999986835657,34.8000011599866,34.800000609608,34.8000010300783,34.80000053589,28.5000006364313,28.4999988247605,28.5000009783281,28.5000015573315,28.4999977677752,28.5000003980413,35.799998843358,35.8000000302493,35.8000000250791,35.8000005749616,35.7999988976563,35.8000005574457,22.6000001093343,22.6000009644972,22.5999997065224,22.5999981564002,22.6000008332803,22.5999984390536,48.8000000088168,48.8000007726209,48.799999653765,48.8000011379565,48.8000014181645,48.799998563119,-2.16977950128447e-08,-3.24001650862661e-07,1.05926838385528e-06,1.14946827790901e-06,4.83713918539305e-07,-1.33961974379931e-07,39.4999985672396,39.4999999351739,39.5000014444626,39.4999994368488,39.500001372044,39.5000012372477,39.3000010760941,39.2999991326153,39.2999992946302,39.2999986217046,39.3000002618701,39.2999999328527,29.9999983172032,29.9999993765562,30.0000009031774,29.9999990227318,30.0000002112162,29.999999544326,25.6999992079051,25.7000006742111,25.6999998469248,25.7000008033431,25.7000007535625,25.6999997487831,3.50000142932345,3.49999931216024,3.49999920679919,3.50000163941374,3.50000088569893,3.49999986735733,42.6000007924161,42.6000009341851,42.5999998417869,42.5999990731246,42.6000011262012,42.6000007981209,34.799999606136,34.8000007276494,34.7999987758392,34.7999995183232,34.7999973509916,34.8000006983989,28.5000015077096,28.5000001349685,28.5000011423882,28.4999995998776,28.5000007462942,28.4999989813363,35.7999969692813,35.7999985488,35.799999581261,35.7999983458021,35.7999993873126,35.8000002106452,22.6000004264146,22.5999994738567,22.5999995563597,22.5999996149882,22.6000006147761,22.5999990441155,48.799999815446,48.799999430643,48.8000007269259,48.7999995801323,48.7999998179246,48.8000005116315,-1.28530848074401e-06,1.48838323714707e-06,4.56818756888866e-07,-7.6132068900066e-07,-4.03029688491407e-07,5.36228745476976e-07,39.4999990445018,39.4999989196047,39.5000015181018,39.5000001953814,39.4999994121143,39.5000006616924
"34123-59-6",8.83923627368168e-07,5.83898378384588e-07,-1.20585669686909e-06,-5.87852581787335e-07,5.47332798050043e-07,-1.0781305974819e-06,0.700000266383398,0.70000053376433,0.70000080082309,0.700000229045397,0.699999719025928,0.699999707072193,0.599999941693983,0.600000035875883,0.599999440804675,0.599999536079057,0.600001619086182,0.599998685378917,0.600001040425335,0.599999430691432,0.600001361421928,0.600000280338495,0.600001841958349,0.599997964427484,0.400000639778204,0.399999758314803,0.400001029709763,0.399998666891042,0.400000809761883,0.400000467982722,0.499999456571083,0.500000970350162,0.499998700418081,0.500000479064143,0.500000067959543,0.499999613769675,0.799998472478941,0.800000910696022,0.799999607528555,0.80000024795726,0.800000126626946,0.800000776687563,0.500000025107728,0.499999176138182,0.500001807658476,0.500000645858964,0.500000280694584,0.499999652878644,0.600001322080628,0.599997931203224,0.599999342255503,0.600001697685599,0.599999811300752,0.599998894038548,0.599999454275959,0.599999498105843,0.599999676238248,0.599999997946033,0.599999126585296,0.599998229380033,0.499999578840251,0.499999655388656,0.500000817739226,0.500002345095995,0.499997907184463,0.50000062876431,2.08038440008747e-06,9.21820181161574e-07,1.49803224123877e-06,-7.43245685854178e-07,-4.81053174952639e-07,-4.51931432909939e-07,0.499999046314758,0.500000193459196,0.499999695364946,0.500000118483415,0.500001383418548,0.499998015790637,0.700000609794198,0.700000435709705,0.699999654290829,0.699999372868053,0.699998039120126,0.700000003831732,0.599999884626674,0.600000618132493,0.599999696977269,0.599998218966792,0.600000397839586,0.60000128092176,0.599998749940929,0.599998206700759,0.59999915091652,0.599999135740003,0.600000761708288,0.5999994443898,0.40000055630166,0.400001428845505,0.399999770889055,0.399998737439622,0.400001684459478,0.399999611620419,0.499998009852469,0.500000196392982,0.499999656763235,0.499997674178345,0.499999707723435,0.499999705140488,0.800000605654256,0.800000690967643,0.800001369769881,0.79999979611245,0.799999561164802,0.799999597798056,0.500000464053474,0.499998257855342,0.499998936426407,0.500000495173314,0.499999312027743,0.500001241711231,0.599998081890069,0.600000530920683,0.600000621337557,0.599999566149065,0.59999908017185,0.599999293609376,0.599998814563478,0.599998275005236,0.600000222356005,0.600001114292756,0.599997860249106,0.600000023054132,0.499999668119756,0.500001441891694,0.499999738203607,0.499999707505547,0.500000561420462,0.50000103669358,1.04030807326408e-06,1.01636972624598e-06,8.61171155314763e-07,1.2757383691487e-06,-7.61923065684477e-07,3.5950617350073e-07,0.499999757207054,0.499999666745715,0.500000547443008,0.500001487644238,0.499999392152275,0.500001405421486
"93-65-2",-1.25398400747621e-06,3.6695199225032e-07,-7.66690644436659e-07,1.86676613090031e-07,8.15232543098311e-07,-2.22281839231107e-07,2.10000070746251,2.09999960575761,2.10000037852336,2.09999934369349,2.09999738937955,2.09999849212635,1.49999823571891,1.49999900533023,1.49999926420327,1.5000017395166,1.49999888282283,1.49999980904294,1.200000384683,1.20000054948672,1.20000131620794,1.20000334115037,1.20000057642061,1.20000152096668,-6.21095098078018e-07,-9.17040276077102e-07,1.91966186884077e-06,3.11175658314297e-07,1.04106984117442e-06,7.8669141396043e-08,1.29999980475794,1.29999770218602,1.29999825870368,1.29999933165979,1.30000015571287,1.29999919030618,1.40000106986745,1.40000014279972,1.39999922908907,1.399999894836,1.3999997802056,1.40000149334103,1.20000083847433,1.19999986792856,1.19999887685363,1.19999999348092,1.20000039594017,1.19999887159645,1.30000053617277,1.2999992235983,1.2999988498661,1.3000006158991,1.29999876967846,1.30000027413585,1.19999895152422,1.20000008701558,1.20000099061629,1.19999789156207,1.20000005077737,1.19999963960504,1.20000059088665,1.19999932473988,1.19999853275583,1.19999694256035,1.19999963735713,1.19999834018594,2.02337752086477e-06,-8.62654251981714e-07,-5.1720062275755e-07,4.18654099944352e-07,2.62891988260694e-07,-1.04535609609976e-06,1.19999935381662,1.20000114329375,1.19999977448365,1.20000058880659,1.19999914314805,1.20000193620188,2.10000034235716,2.09999840588107,2.10000002514141,2.09999825412717,2.09999979685599,2.10000124669136,1.49999974419658,1.50000069477291,1.50000130841717,1.49999898761975,1.49999837422342,1.50000002024271,1.19999921995587,1.19999794468898,1.19999979260024,1.19999950540764,1.19999917061832,1.19999816846114,5.04251527263163e-07,-1.30199736398355e-06,-1.36606689070379e-07,-9.14417266685336e-07,-1.02630674727882e-06,1.51234895390759e-09,1.29999938396445,1.29999983582837,1.29999858804111,1.29999846391434,1.30000053944371,1.29999874786395,1.3999985546866,1.40000014966955,1.39999888745294,1.39999979909498,1.39999947302235,1.39999853681958,1.19999957360791,1.20000086151051,1.20000005141188,1.19999973840069,1.19999810000749,1.19999962017119,1.30000002526072,1.29999946328303,1.30000032433767,1.29999981671187,1.30000080237532,1.2999999622295,1.20000009667481,1.20000012830157,1.19999878540838,1.19999939923111,1.20000203360469,1.20000128822293,1.199998441318,1.20000045534883,1.19999985310136,1.2000000623589,1.20000034071373,1.19999957268064,1.30433716183744e-06,-7.30439992004878e-07,-1.93809547949894e-06,6.69337140481803e-07,2.04750632367985e-07,-8.92675527930641e-07,1.20000002984529,1.19999896241338,1.2000001749657,1.19999927437085,1.1999961839594,1.20000118018848
"657-24-9",1.32164313774549e-07,1.60160292078217e-06,-9.35752176954862e-07,5.01497290066894e-07,6.10461603306586e-07,-4.47002313418506e-07,161.299999414591,161.29999874035,161.299999504456,161.299999684647,161.299998532638,161.300001279466,247.800001997969,247.800000322408,247.799999685807,247.800000754099,247.799999604827,247.800000658452,161.599999120206,161.599999269225,161.600001637271,161.600000965783,161.599999843946,161.600000048758,236.399999892922,236.400001050952,236.3999996542,236.39999821649,236.400000923896,236.400000647932,359.899999890583,359.900002322225,359.900000152967,359.899999956291,359.899997181339,359.899998599855,203.799998927963,203.799999608947,203.80000009444,203.799999754908,203.799998697535,203.800000007141,394.099999067748,394.100001075073,394.099998811713,394.099997754077,394.099999578708,394.099999755796,73.1000005653054,73.09999990948,73.1000009708762,73.0999973546533,73.0999991851419,73.1000000699973,192.199999869168,192.200000569218,192.200000409539,192.200002071514,192.199999298968,192.199999199476,415.799999166297,415.800001584745,415.800000424042,415.799999400277,415.800000445919,415.800000686128,70.9000005100456,70.8999976045961,70.9000020381346,70.9000013596819,70.899999235382,70.8999992325689,883.999999415662,883.999998630147,884.000000750132,884.000002532011,883.999998791591,883.999997801464,161.299999855262,161.300000317046,161.299998701438,161.299999606086,161.300001066848,161.300000773466,247.799999655521,247.800001129231,247.79999849817,247.799998761605,247.799999403859,247.799999708327,161.599999665151,161.599999925939,161.599999514602,161.600001289563,161.600000599832,161.60000131882,236.400000987291,236.399999481905,236.399999733469,236.400000025128,236.399998596446,236.399999789888,359.900000000078,359.899998876854,359.900000408252,359.899999803159,359.900000147719,359.90000101419,203.800001781992,203.800000764464,203.799999596011,203.799999813043,203.800000371562,203.799999779585,394.100001025318,394.099996703321,394.100000496162,394.099998603131,394.100001157632,394.099999363577,73.0999997765567,73.0999985734513,73.1000004907187,73.1000002992551,73.1000001110986,73.1000012658972,192.200000604199,192.200000769696,192.199999737542,192.199999615678,192.199998497419,192.199999131142,415.799999842434,415.800001821806,415.800001132352,415.800002140119,415.800000280179,415.800000049427,70.9000002576712,70.900001210442,70.8999999858576,70.9000013530348,70.8999995741373,70.8999976705706,883.999999603513,884.00000016389,883.99999876003,884.000000676147,884.000001503876,883.999999884664
"51218-45-2",3.72126991178568e-08,6.13039914125058e-07,1.72691775846874e-06,-3.39719689906561e-07,1.15921446389433e-06,-2.11358329090763e-06,1.09999929708406,1.09999833919859,1.09999989569888,1.09999781398507,1.10000006820653,1.10000070854944,1.10000100859255,1.10000132079425,1.09999871634857,1.09999955150989,1.10000001835941,1.09999941092879,0.899998921036417,0.899999075946879,0.900000295801267,0.900000991083078,0.899998819030555,0.899999388386488,0.800001963521985,0.799997894554032,0.799998431577011,0.8000004884732,0.800000315492493,0.800001519311467,0.999999279279824,1.00000080013442,1.00000019632712,0.999999127921324,1.00000007817873,0.999999157027657,1.10000070162524,1.10000060939065,1.09999898679152,1.09999938535127,1.10000221933088,1.10000131558223,1.00000099486779,1.00000178724074,1.00000109042679,1.00000169761951,0.999998774663554,0.999998988632786,1.10000015140677,1.09999880038682,1.09999995030564,1.0999996272571,1.10000092829181,1.10000013987331,0.900000715363204,0.899999547739489,0.899999680311289,0.899999543880817,0.89999770938015,0.899999250212215,0.999999564904972,1.00000077982535,1.00000023508666,1.00000012212326,1.00000183370647,0.999999362885206,-1.35165894377304e-06,-7.28866656337789e-07,1.60687709845873e-07,8.19691147130692e-07,2.4354181649709e-07,-1.43702399566509e-06,1.20000131084775,1.20000122057577,1.19999995833171,1.20000026401921,1.20000041699683,1.20000176204491,1.10000016031459,1.10000037019605,1.09999961723355,1.09999887296331,1.0999987168274,1.10000026301077,1.09999981630947,1.10000087893922,1.09999866316607,1.09999903498181,1.09999946228561,1.09999844141914,0.899999941333611,0.900001267462589,0.899998031810626,0.900000375080753,0.899998847798466,0.899999881276865,0.800000947369906,0.800000716975225,0.80000079374439,0.800000654809218,0.800001602742652,0.800001744009281,1.00000092557244,0.999999721463608,0.999998299196279,0.999999455936893,1.00000122122673,1.00000068352518,1.099999439723,1.10000070517798,1.09999791857979,1.09999965057331,1.09999913326784,1.10000023792664,1.00000017645907,1.00000094298565,0.999999846227572,0.999999382225676,1.00000221736023,0.999999316987761,1.10000000072239,1.09999878009631,1.10000160436863,1.10000056851367,1.10000024508992,1.1000017574038,0.899998787217346,0.899999870659988,0.899999741048337,0.900000041705336,0.900000090092089,0.899999041656901,1.00000091128786,0.999999695040085,1.00000055536152,1.00000055087319,0.999999331431997,0.999999178033277,4.3914973716674e-07,1.25063233570086e-06,-1.72845372119852e-07,2.00524576617842e-06,-2.5074249097591e-07,1.13904705028805e-07,1.19999927353236,1.20000034441533,1.20000049617879,1.19999976303751,1.1999979314807,1.19999994267018
"171118-09-5",7.34028421097444e-07,-1.81321289440019e-06,-6.17430346819111e-07,-1.14013530572222e-06,1.33727268871687e-06,-4.38124491558107e-08,9.20000094185395,9.19999808868936,9.20000001652454,9.20000085141259,9.200002497829,9.20000011792148,6.80000049146537,6.79999956826905,6.80000004407101,6.80000021711489,6.79999904052985,6.79999884937127,4.2000018470216,4.20000129720053,4.20000030910416,4.20000157028475,4.19999823000504,4.19999847210669,-8.05636895138237e-07,-1.41789055076669e-06,-7.96892433484978e-07,-1.21098727553873e-06,6.80393050688376e-07,-4.84625252591178e-07,6.60000020253803,6.59999910868877,6.60000015618423,6.59999892480545,6.59999969563871,6.60000057554272,5.0999992367831,5.10000267952577,5.09999943566493,5.09999927790507,5.10000172250027,5.10000007781973,3.10000093791312,3.10000037683675,3.10000091340511,3.10000080347641,3.09999968820833,3.09999865683892,6.40000122451733,6.39999889201839,6.39999950973386,6.39999922791508,6.3999998934569,6.39999919659349,4.80000056287077,4.79999923051893,4.79999812726854,4.80000007151158,4.8000005830905,4.800000203451,4.90000154065643,4.90000026047846,4.9000007475362,4.90000131020449,4.89999983766671,4.90000035317072,-7.66265824914912e-07,5.16665085303998e-07,1.19368592331922e-07,8.49206128361489e-07,1.21182962784104e-06,-1.7631139771668e-07,5.60000183108571,5.60000051177812,5.60000048467034,5.60000025443667,5.59999915439055,5.60000047216825,9.20000126391637,9.19999833532958,9.20000011653991,9.19999902563668,9.20000043258717,9.20000009917647,6.79999943168639,6.80000029208006,6.79999945377483,6.79999698868806,6.80000121763073,6.80000031107176,4.19999990251854,4.19999998599585,4.19999959827118,4.19999999637508,4.19999941281861,4.20000126328914,6.62055289407824e-08,-9.47038248442868e-07,-2.61730421160779e-07,1.76356032432421e-06,-1.05052895240856e-06,-1.22754348008034e-06,6.59999963124323,6.60000028614025,6.59999991557098,6.5999994650058,6.60000070343109,6.60000137494584,5.09999998498162,5.10000060292532,5.10000045827153,5.09999951987769,5.10000176412895,5.10000023002401,3.10000032286354,3.0999994426783,3.10000064666739,3.09999979522653,3.10000087805268,3.10000175159918,6.40000013649332,6.39999923904973,6.39999988742601,6.40000032765671,6.4000009514944,6.39999837246512,4.8000005538005,4.80000071971884,4.80000039683436,4.80000056599674,4.79999833420361,4.7999999136822,4.89999980304377,4.90000001152868,4.89999983091323,4.9000008765157,4.9000012978248,4.90000235811348,-5.41325087645982e-07,-1.5901939476903e-06,-2.28704241143481e-06,-1.46135945490463e-06,-1.23311505003106e-06,4.05307906912733e-07,5.59999906427622,5.60000049021349,5.59999952695787,5.60000005176231,5.60000237700979,5.60000033020009
"37350-58-6",1.07086083774337e-06,-9.69004257018053e-07,1.75848290296954e-07,1.17865034221237e-07,1.77479750225197e-07,-2.04923501854994e-06,6.79999913488785,6.80000006806687,6.80000016757597,6.80000080432266,6.80000068923595,6.80000185863578,4.9000015376497,4.89999939441633,4.90000086623491,4.89999828507585,4.89999983935538,4.89999967430789,2.90000021237394,2.90000176163213,2.8999991995722,2.90000151945539,2.8999984633179,2.89999917840048,1.20000055435321,1.19999931093777,1.19999949918726,1.2000009884447,1.20000051711433,1.20000018046747,3.89999947312514,3.89999955499664,3.89999872577181,3.90000014307315,3.89999965164424,3.90000205508084,3.09999950941576,3.09999997580004,3.10000053350999,3.09999891506143,3.09999994029516,3.1000004470623,1.20000142900706,1.1999992345792,1.19999748224342,1.19999994785712,1.20000115374998,1.20000060596337,1.39999989433817,1.39999958614941,1.40000017322103,1.39999963875777,1.40000085792519,1.4000013137916,1.10000185945455,1.09999915009434,1.09999803388084,1.09999933963359,1.09999927080518,1.10000079745293,7.49999995279597,7.50000011559417,7.50000231810374,7.49999963813606,7.49999941250107,7.50000090253641,-8.07436203142513e-07,-1.64742442464966e-06,5.6437841026445e-07,-1.76644411504215e-06,1.98996686194917e-07,-1.0498320036349e-06,3.40000003321508,3.39999957995197,3.39999967711481,3.39999917380629,3.39999963333675,3.39999987867407,6.80000006106459,6.79999941593644,6.79999920561123,6.79999897172936,6.8000020636873,6.80000053178496,4.89999886328863,4.89999977043227,4.89999995899696,4.90000072699599,4.90000184059976,4.8999986064018,2.89999808725858,2.89999997604193,2.90000015653614,2.89999910596726,2.90000051746824,2.90000291615631,1.19999839622732,1.19999963483708,1.19999911719799,1.19999937525051,1.1999989386913,1.20000121698577,3.90000346223431,3.90000109138137,3.90000125016496,3.89999953325297,3.89999949631847,3.89999919003743,3.10000207242857,3.10000052832233,3.09999880677094,3.09999986399026,3.09999974746411,3.09999760809253,1.2000004631521,1.20000104425787,1.19999948598713,1.19999941548806,1.1999984579769,1.20000010838551,1.39999984732359,1.3999999339536,1.40000109229162,1.40000155670004,1.4000007212566,1.40000063565835,1.10000024619583,1.09999973437004,1.10000045301459,1.09999907972925,1.09999938571165,1.10000023896971,7.49999986717346,7.49999971650389,7.50000113399265,7.49999982620214,7.50000073265158,7.4999995627195,-9.01270428159235e-07,-1.8174145300838e-06,5.28511056532235e-07,-3.67542629996798e-08,-3.37813970875619e-07,-1.06025397989933e-06,3.40000030538901,3.40000190268266,3.39999918768737,3.3999996580555,3.40000075949903,3.40000023819659
"83-15-8",4.00425964301616e-07,-1.45072720758639e-07,3.61807256742734e-07,-5.42804703107162e-07,-8.92427893342862e-07,-8.90505391125749e-07,44.7000005111607,44.7000019350387,44.7000008629739,44.6999994003171,44.6999986560194,44.7000009899306,44.6999998286216,44.6999992192383,44.7000013493742,44.7000000099747,44.6999997664513,44.7000008724156,30.3000016492554,30.2999993822704,30.2999989272765,30.3000006723813,30.3000003432886,30.3000003588836,26.9000007742426,26.9000014722187,26.9000022847549,26.8999998063149,26.9000001727575,26.9000009673294,45.7999994621828,45.7999997379936,45.8000005221479,45.8000015791511,45.7999998458119,45.8000013956826,46.0000016070718,46.0000003099479,46.0000002762458,46.0000007589695,46.0000005159063,45.9999999951656,34.1000003668963,34.1000010032657,34.0999988854564,34.0999998433686,34.0999995196663,34.0999991560126,61.0000000266557,61.0000002442305,61.0000007453261,60.9999990674948,61.0000006751955,60.9999991043601,39.9000012790614,39.9000007319686,39.9000013382019,39.9000010785273,39.9000003885382,39.9000006451664,70.7999997594507,70.7999982931956,70.7999999850254,70.8000013572702,70.8000010418506,70.8000010156416,3.57244243275655e-07,1.87976325429473e-06,3.71051313609753e-07,4.43599806914067e-07,1.09263271961903e-06,3.59910077235961e-07,57.2000011742855,57.199998252645,57.1999990312159,57.1999986121073,57.2000004700039,57.2000005545245,44.7000004200095,44.6999975145448,44.6999997735103,44.6999994977574,44.6999999466588,44.7000002997076,44.6999992315457,44.70000073851,44.6999992732868,44.7000003052423,44.6999978614231,44.6999997689615,30.2999989988226,30.2999998477102,30.3000014301678,30.300001190044,30.2999995284114,30.3000011558586,26.9000001488335,26.9000002332392,26.8999992971618,26.9000003444697,26.9000011575876,26.8999981104888,45.7999993252961,45.8000005304662,45.8000001484044,45.8000001127004,45.7999996483396,45.7999986991218,46.0000001369224,46.0000002094164,45.9999985215792,45.9999995315396,45.9999994943791,45.9999983331108,34.1000017243709,34.1000028010822,34.1000005157827,34.1000017761927,34.1000008828264,34.1000004426623,60.9999997739478,60.9999998608171,61.0000000326716,60.9999991018221,61.0000011291054,61.0000011186605,39.9000003517939,39.8999998914121,39.8999997438919,39.9000001226236,39.9000007433222,39.9000001013351,70.7999995194403,70.7999988277301,70.8000003807037,70.7999994675047,70.7999991159382,70.8000017828903,-2.04400212812754e-06,1.25721043026206e-06,5.50852883794583e-07,4.89672610573082e-08,-6.12198666482652e-07,6.0306248896349e-07,57.1999998862485,57.199999920659,57.1999973289895,57.1999987989406,57.199997764797,57.199999337297
"1672-58-8",-1.59896889278223e-06,-9.98892881220835e-07,6.04137326832019e-07,2.06488017928746e-06,2.81710338126111e-07,1.47236606724824e-06,30.0999988625678,30.0999998488859,30.099999779412,30.1000008175859,30.1000026671466,30.0999994727401,28.9999999313482,28.9999994922924,29.0000017935802,29.0000012631956,29.0000009415149,29.0000012379765,17.4999998707396,17.5000011518182,17.4999998448656,17.4999983792109,17.5000011333321,17.5000013301315,8.20000106016191,8.20000216864156,8.20000140475307,8.19999957342191,8.20000110107184,8.20000034093522,29.200001049712,29.1999998384003,29.2000005395548,29.1999999710157,29.1999992292537,29.2000003497716,26.2000001257522,26.2000007479173,26.1999997711017,26.2000003415907,26.2000022946429,26.2000013531846,22.499999523339,22.5000010817114,22.4999998889753,22.5000011137349,22.5000001565667,22.4999988375736,37.2999991530678,37.300001420293,37.2999997225212,37.3000007381086,37.3000011846609,37.3000013320048,25.4999996760846,25.5000002954536,25.4999996579913,25.499999991658,25.5000000974726,25.4999991654766,34.3000012163015,34.2999996488576,34.299999542725,34.2999998756219,34.3000000675545,34.3000014124546,-8.32394579114913e-09,2.56635955250839e-08,2.24380560103117e-07,-3.54665606125469e-07,1.20741696169871e-06,9.43661206178353e-07,38.1000005365337,38.1000005082314,38.1000002213307,38.0999985612885,38.0999999948838,38.0999999294413,30.0999998470517,30.0999986643131,30.1000003429755,30.0999990227509,30.1000018446021,30.1000009115415,29.0000009261441,28.9999998530961,28.9999985360807,29.0000006413065,28.9999993237593,28.9999995513843,17.5000004469851,17.5000016927505,17.4999995097611,17.5000003799693,17.4999994763312,17.4999993111635,8.19999966028828,8.2000000377245,8.20000085606959,8.19999935271041,8.19999957608074,8.20000003917426,29.200001537352,29.20000135777,29.1999991317936,29.1999995593709,29.1999986827725,29.1999999662298,26.1999996826506,26.2000014558442,26.1999999553262,26.1999989477835,26.2000000252732,26.1999997766408,22.5000006498691,22.4999991645801,22.4999984426734,22.4999991249116,22.5000007892137,22.4999992191907,37.3000007836371,37.2999999638907,37.3000013744682,37.3000000018586,37.2999997005674,37.2999987219892,25.5000008399114,25.499999962253,25.4999999234978,25.5000005248087,25.500002304761,25.5000016288572,34.2999998094012,34.3000000356467,34.2999990326603,34.3000004475142,34.3000010969312,34.3000012043433,-2.46803111910667e-07,7.41518356240763e-08,3.16521016295081e-07,-1.09667909398439e-06,-2.79337388335738e-07,1.07338857112462e-06,38.1000005867358,38.1000015123427,38.0999998512547,38.0999995332974,38.100000610622,38.100000915734
"604-75-1",7.69761293147683e-08,3.87037946135429e-07,-4.53672370679971e-08,1.41827556467745e-07,1.81655327606631e-06,-7.95393627237193e-07,4.40000105888793,4.39999963511491,4.40000037228616,4.40000139594406,4.39999997736285,4.40000051052048,5.2999993423665,5.30000095162667,5.29999948785916,5.29999845071003,5.29999865883943,5.30000039333809,3.39999935546203,3.39999941194345,3.40000162183105,3.39999941877833,3.40000105597266,3.40000021325408,2.50000080158661,2.50000012457064,2.49999967568881,2.50000108416948,2.49999923743442,2.50000122284633,2.69999992823183,2.69999961062057,2.69999886251106,2.69999840616836,2.69999928803363,2.69999903984195,3.90000051921561,3.8999977578322,3.8999991933594,3.90000020674793,3.89999935447729,3.89999938684611,2.19999951776911,2.20000140632363,2.2000006958783,2.20000005277661,2.20000008751244,2.20000031767244,3.29999822356803,3.30000005532578,3.30000056626573,3.30000047484084,3.30000049237814,3.30000240506188,2.50000005490565,2.50000062871905,2.49999949080961,2.4999994789794,2.50000041461935,2.4999981031351,2.90000000102537,2.90000001415589,2.89999931183882,2.90000169853324,2.90000139170428,2.89999865499516,7.53125821814051e-07,-1.24601943773495e-06,-1.93978780562667e-06,1.19837975112967e-06,1.05686354860549e-06,6.80081326983991e-07,1.43859513669103e-07,3.42744040674094e-07,-1.2514551373403e-06,-2.33415557505946e-07,-4.34274392730962e-07,-1.35799654055696e-07,4.40000021346521,4.40000115170756,4.39999926023704,4.39999926894337,4.40000006500815,4.40000032834961,5.29999907564015,5.30000063837703,5.30000057228971,5.3000001497933,5.30000143413968,5.29999988079772,3.40000186902697,3.39999886648795,3.40000132451,3.40000117383431,3.40000100977525,3.39999787320449,2.50000067393223,2.49999987607756,2.49999919362346,2.49999997102338,2.49999917349795,2.4999998558937,2.69999961260059,2.70000117375947,2.70000053103643,2.70000052035622,2.70000138821067,2.69999777721764,3.89999763484593,3.89999979019325,3.89999995134237,3.90000088669789,3.89999714602873,3.89999930982628,2.20000086128753,2.20000019616637,2.2000001814419,2.20000069185277,2.20000310833282,2.19999911970824,3.30000013169047,3.29999946101287,3.29999872391334,3.3000010857872,3.29999970587135,3.29999942993683,2.49999966826132,2.50000076104118,2.49999943290221,2.49999832383898,2.49999988073753,2.50000160091168,2.89999972462443,2.89999936643521,2.89999845870006,2.89999978959952,2.90000136062149,2.89999992990589,-1.72474252430809e-06,-1.80740493292803e-06,-1.58115338805171e-06,-6.66811800060379e-07,5.43437953654679e-07,-1.15415722401836e-06,1.76324581517695e-06,1.94650707458915e-07,-1.98435079736337e-06,-2.30965848860747e-06,4.06199809043852e-07,8.4517971109088e-07
