,mz,CK07,CK08,CK09,CK10,CK11,CK12,D01A1,D01A2,D01A3,D01A4,D01A5,D01A6,D01B1,D01B2,D01B3,D01B5,D01B6,D02A1,D02A2,D02A3,D02A4,D02A5,D02A6,D02B1,D02B2,D02B3,D02B4,D02B5,D02B6,D03A1,D03A2,D03A3,D03A4,D03A5,D03A6,D03B1,D03B2,D03B3,D03B4,D03B5,D03B6,D04A1,D04A2,D04A3,D04A4,D04A5,D04A6,D04B1,D04B2,D04B3,D04B4,D04B5,D04B6,D05A1,D05A2,D05A3,D05A4,D05A5,D05A6,D05B1,D05B2,D05B3,D05B4,D05B5,D05B6,D06A1,D06A2,D06A3,D06A4,D06A5,D06A6,D06B1,D06B2,D06B3,D06B4,D06B5,D06B6,D07A1,D07A2,D07A3,D07A4,D07A5,D07A6,D07B1,D07B2,D07B3,D07B4,D07B5,D07B6,D08A1,D08A2,D08A3,D08A4,D08A5,D08A6,D08B1,D08B2,D08B3,D08B4,D08B5,D08B6,D09A1,D09A2,D09A3,D09A4,D09A5,D09A6,D09B1,D09B2,D09B3,D09B4,D09B5,D09B6,D10A1,D10A2,D10A3,D10A4,D10A5,D10A6,D10B1,D10B2,D10B3,D10B4,D10B5,D10B6,D11A1,D11A2,D11A3,D11A4,D11A5,D11A6,D11B1,D11B2,D11B3,D11B4,D11B5,D11B6,D12A1,D12A2,D12A3,D12A4,D12A5,D12A6,D12B1,D12B2,D12B3,D12B4,D12B5,D12B6
245_9241516,245.924151572812,12307.4684943654,8707.78324544794,5556.38084668917,5480.28839857025,7624.83832255672,7045.35308498168,7169.87394985032,12144.8215849438,3890.64730003696,3266.46931049775,8440.28644647695,5251.858815,10338.689425172,3600.52374303364,14845.7150690463,4061.10198910612,3095.91057779828,12295.5162082714,4016.66203351479,12717.1752158677,14541.4606728833,9830.8273755913,4390.45383084664,7066.08911522711,3564.03636551957,3794.22106602866,6202.52295661138,6520.95813366384,5178.35774786123,16237.0476491595,9992.03348357267,3300.46154479022,3508.01464414666,6580.99310368203,9159.021679178,6210.94203561346,3846.69940794603,4819.11734549608,7061.13296449127,7442.46027920464,10669.0845005835,8761.57463728734,10944.1237124089,4614.61331071701,11848.659642148,4087.73692752024,8239.32902077608,4974.79221393949,3829.00576183491,13918.5786570264,9800.20071819825,2588.93230908846,13901.5738379668,9432.0550609922,7716.92391234282,3696.57453272768,5938.45307061882,14275.3001321822,4593.69648580855,3663.66046442111,2943.26563015461,20062.9165235598,8761.96086389955,3874.49219168129,5260.80762574274,14334.8538591534,8371.49213199304,13724.2231460976,10056.4936244976,4160.62712423626,11842.8583733318,4493.83555342291,10727.3092268676,7195.66104094578,10056.8369600016,3210.55432690872,4208.71875841166,4160.40932904379,7584.35248175846,4161.3621452759,4169.33151262824,3484.71156753067,3683.95606578587,3025.4621250753,9815.92831013485,11158.5519160098,6175.68854682646,2570.0722296482,3434.21016589195,4397.95182000792,6906.28983139371,19236.7062290142,11139.0734054895,4025.02447080226,10121.562785138,7281.58720964182,5209.7214295554,10850.1502507215,3557.50789221183,4575.18575480018,3625.24019197803,12825.1032517966,15423.6588872461,8078.39736453062,4351.31522386581,7430.30944101151,2913.59743095691,5998.73842188213,8881.83818959581,10390.2482630277,12879.3532980018,18151.551443431,8169.42631069091,4779.86484406608,10647.4133839005,6173.89548786936,13399.6562362196,3865.70415670901,3768.91193112701,4718.85356344672,6233.10726545672,4016.61495345509,13484.8628323469,6937.98878934681,3165.71029963254,4233.34483962377,6818.44119666009,9778.92837529422,4700.84092178591,6400.23877794954,8692.97012721068,6045.1355253701,6154.15440718492,6903.85066928068,2940.93398852594,4378.53012904278,4654.05213328447,5251.48058935529,24793.7235487586,7633.48786083354,4562.93805446834,18573.4246134583,2617.64079251748,14833.9474920186,9382.58142995933,6271.61293724411,7629.85916197208,7869.67392683301,11510.0690790501
246_0343604,246.034360428292,12864.2973519332,12681.7269147384,4961.51379215336,6547.38407772311,8960.34558298637,5681.32562030066,4495.67251558888,12590.7156426221,6168.25545652245,4563.83084861763,18475.5025169403,13063.8158059281,5497.78734085897,6919.9277153793,3988.50964656578,4156.31916608499,4817.46635978161,9953.87048105411,4908.43300906459,15437.8694489639,9469.12703768737,11741.1094695003,5608.89170315075,10417.1826528414,12994.578271652,5344.72464270365,16939.8180813628,12905.2829797108,17049.7637240255,9820.38576309858,12357.2561702613,3583.95442700657,13527.4031778114,10456.9041847111,9575.78364487539,14674.4854379484,17472.2233116615,8719.1730017732,21820.2129501435,10162.4811785209,17392.8765625322,9842.22014709437,26145.8473460306,8829.15674722082,13992.2619791075,4041.06149047941,4798.73964910862,7742.98449329818,4839.70565875018,10716.7008043875,8767.45551172657,4136.50714468742,11739.3967553709,11164.0297252218,5986.63741371697,4559.41911843147,7242.1136437211,17037.5926510498,10513.6006619521,3858.78501355915,4708.55929746161,4520.78025717683,15585.4503461985,7956.67724381062,7921.00242526153,6870.89083266993,10838.4963852548,11416.1254527651,14877.3534221556,5919.56667983263,16932.2346677912,5156.74269233178,8920.48970263975,9490.03639360793,11201.375384502,5034.1777566354,4155.4881184146,4849.34933292715,11037.7316886304,4887.62918203589,8164.17730328079,16763.995592426,9258.5149898608,10653.1418933803,5854.44925828156,6623.19788953736,5208.60565859858,6272.23624143444,3676.03888124337,4540.94993186935,5862.15684173498,8161.53554393087,16118.095710006,5065.36018339528,4109.43405007825,8564.9197822648,4659.7249813004,10469.1237795873,8122.55404794053,10531.1475580848,8937.66590791261,7976.11904067823,18484.1946614688,10439.096618123,4586.34953144527,11229.4057838665,9088.41756133139,14086.0426312256,16474.5117172367,10190.1318029951,18018.0032336659,16264.1387711036,14096.4778685988,4348.91970931231,21651.9008093771,14609.1434208552,10322.5555225333,10581.7882723417,9484.05617047545,8364.96786395225,18075.9122358697,3862.3146215849,14854.9749890717,18369.0967555786,5547.48200724564,15657.7228546265,4668.24567492438,8364.00515442851,16171.1688989737,9914.73402968899,10441.7175904375,10415.9349894208,24413.8933712324,12011.398713369,8025.89707757902,10584.9701561383,15100.6101242658,7871.87446230852,5261.78624034282,10212.5844487051,6406.77707528012,10752.6629932755,10531.9822904678,9438.64952703065,11400.6727465507,10928.8855887202,11623.7397820415,11519.1488217021,9913.23580276157
246_1568602,246.156860233942,12522.906136292,7979.85719693627,11928.3539684686,12364.6939548614,11985.9362453297,11755.2372430422,4544.98391320945,8271.34505432787,9941.61477122443,6352.86180360143,9594.4100463407,10718.9903270795,11673.219876844,17724.5413623303,8430.63756185502,12241.9636692121,5087.76598172926,8783.43012270454,5382.18985458578,9744.87634204578,10156.3157287877,8067.5097759411,4719.29922904539,9001.17514984227,8237.55033685787,8529.10130939654,16264.2244767229,11975.6508452608,6035.79884428739,9669.07028922672,9887.8595939985,6767.18461073208,10613.0954141683,7172.81812210197,8517.51808015717,11060.1167637562,10184.6093766539,11653.1943639398,7955.84405666355,7599.18060433711,6546.94788566526,12578.6480079767,10359.1346535145,14004.0815130295,9013.94931627023,4339.75939821677,5603.53450022599,10201.1161765443,9161.09580684718,9214.26297890085,9115.40818325209,6957.05584832677,10230.883364623,9279.92316692647,5254.44389349493,9111.26664950188,3547.8901568776,9857.91045963544,7824.15528699512,6106.76394402506,17681.4284656977,8429.99811574567,12219.3542863655,10767.1275578604,17884.3164497793,7066.65400679445,8141.45283038743,9592.17483800526,9719.95290238358,14311.3858103672,9646.80292838726,4909.57952200838,6264.05520005123,10981.0745157324,11192.3076715747,15175.405055406,7503.69804401384,7255.70973227521,10318.1712457025,8189.37950999518,7722.28754804037,11318.2831298222,13403.7448757878,11229.6198074503,10006.284415143,11077.4006489586,7290.84896203903,17990.882807926,11737.7246411244,7932.33523262255,9194.07186779626,9027.65135569539,10419.94784498,8501.19870455068,11048.0168760975,9016.55974459216,9782.23773047909,9392.57275335977,10559.1861118716,11627.5702000412,12792.3238922965,7532.20794635696,8039.28686176888,8065.37678549029,5269.65950668855,7414.67351848123,9885.28530726953,9182.8661703953,10579.4061600368,10314.6349257498,10379.9750388313,8463.99727277502,11330.9306365097,7414.25409967959,7762.51624699786,7614.06606132876,8445.99561372088,6467.59370569006,13018.103758472,3972.73533768621,18398.2211830523,8014.70514005026,7593.05395382287,10478.2650791042,6545.58752494259,7135.38738071406,9181.72063864173,9312.58417247158,10781.8499732759,10823.1477517463,14105.677400666,9951.13444833696,9610.97899585064,13419.45448914,8083.16536940303,10160.7531514157,10643.7990480905,11306.5716687418,9659.38288375685,10408.3851336147,9094.89723192086,8011.27811593849,13487.6149091688,9375.97124650468,14312.8972239568,7812.16700255684,8025.20749416391,7707.08880189151,15552.454624434
247_0286087,247.028608728145,3550.77943877032,4118.81116413251,3482.79664227752,2922.90519462607,4225.32477762919,4099.6716465626,5959.79012760108,6163.42022956975,3096.11220874292,3790.89381494975,2618.76872446018,3949.7748396078,7572.53224512529,3260.19330355552,5744.36282236561,4756.95721985821,5454.16277388626,4278.41087448093,3201.77551351366,4340.98009081475,2749.86968253408,2792.62612710968,3759.3796749776,2886.97089648524,2675.5319878968,3114.99677711459,3168.41039226767,3224.08433180431,3615.65002547215,3275.93898526648,2844.19689016472,2881.34700510601,3624.81284359163,2692.66727407439,4819.92726008594,3085.67229562266,2284.90442722184,2408.96332727384,4615.9124382025,2975.42500443687,3679.92434659775,3157.72957602824,3175.63479260628,3305.09616307607,3824.94511808184,3478.75678498097,3861.92022693454,2999.67707819797,3029.70796505045,3141.88828004923,2049.04950899546,3293.07052619992,3354.96834426943,2976.02580284518,4341.21335920227,3102.38911439134,4553.03584504157,3291.34146278842,3285.7560473931,3193.22352718622,3348.35191043863,8369.8077318547,3234.11624276895,3202.56399228102,3174.79157716843,3931.42280211055,2794.84335060796,4581.93015500223,3074.54331542873,3015.38749930958,2672.71943250115,4460.06019661863,5570.33705485311,2744.50656082551,4054.05682651934,2912.41861569195,3665.76752265533,3610.56822167202,4764.13154994766,3222.57356861463,3088.49221625636,4203.68822666782,3266.3674047817,2699.22539902009,4333.29995779279,4574.56236799367,4802.67447254444,3648.49189295438,4022.41746370138,5078.82712599622,3490.77803800643,4443.36804239921,3540.63290790711,3454.43487578923,5044.53124320341,5579.75808165958,3250.82808385436,3894.03470905524,3644.41423448839,3118.69482780186,3144.21571770594,5277.98327351462,3337.44918979904,3331.50353567912,3151.96283688505,3360.3890173323,3653.78463445849,3731.40555725464,2499.29496350105,2730.49640606805,3612.54559871316,5187.12887073729,2654.84064038315,3213.43745001093,2926.74741418098,2948.5269625184,3620.32402328819,3451.6279033836,3366.91484919018,2668.14473260207,3398.29665793808,2912.40390882454,3761.69390186591,3175.9459101117,3113.52605417627,3522.92115332637,4359.62461101636,3047.5595058273,3017.55627977396,4120.94583036192,13738.9798904435,3890.7992693828,3611.37637886561,2420.28905894751,2089.7873883803,2824.23192270985,4472.36109052747,4093.54832576324,4757.69107431798,2750.53654219068,4951.19535456363,3744.8955121686,2519.4507703165,5335.67277614086,3104.07149996591,3441.63378606545,3558.78841793443,4128.38230082467,3221.11503478436
247_0697896,247.069789584104,7479.88754167301,5079.09919480841,4709.66081356642,4315.19533854659,4585.06847969854,3537.85173298999,4448.49162557602,24216.7662624271,3895.37060153579,4008.35164950962,4509.82633115656,8219.91487716738,13885.9822864292,8245.68718452819,5110.74218980135,9627.90994153056,6675.35577211779,3185.42965224128,7295.25099021983,3781.33993526855,3073.93915668276,2866.33400373761,5304.4272395301,4037.16956224848,3779.98674398836,4784.79597609048,5263.60929276041,4988.26544111612,7703.98444294767,4844.14190010853,4446.70953296928,3215.11323774531,5052.88641742367,4864.87447600306,2525.44495049094,6802.74108099607,5963.1365365042,5462.26673733911,20043.9571894694,2978.13852558951,4005.17020262478,3912.93090839397,6632.42997742683,2990.84934061365,5382.98204899292,4747.33557889456,4414.34207039231,5763.25899225978,3519.66817455899,2924.47141188201,2498.45775235643,4131.65315344892,2572.09647182898,3118.67515540025,3100.50973249232,2130.12934679414,3174.16982018669,3291.42635258716,3028.83385461867,8110.69163659007,5238.17501024443,3414.26321044455,7701.16305678608,8322.17438687443,4654.02719616702,2686.31986065098,4160.03468474142,3541.30947506931,3693.01442081576,8214.82796747205,3701.36833183596,5397.19957345291,11611.4891092725,4524.10823385594,5196.83109375903,8300.98005252327,6108.16442790484,4340.14247434156,4191.56995892607,2740.53641030128,2983.85314660533,5107.84613512655,8466.06473744333,10174.0826906699,3385.53406122723,3823.82828150705,5252.41024810716,5239.3442566722,7296.12708255119,6536.06366792816,3746.20140203508,3523.61094521456,3866.46423488916,3373.73117796775,3915.10160105265,5541.44488373192,8159.57298465646,6212.26853881849,9939.10747436447,4839.04291417864,7428.22627262104,4096.38565639378,3581.92096232876,4448.44546588087,3876.98116745311,4505.64721773005,5572.1185470997,5746.92321017121,4665.93646889614,4663.40210051692,5403.56782491078,2917.38248004088,4470.26461205915,4840.58814208155,4172.24519663806,5121.29078135905,2816.52826034429,5307.73886119357,3240.14066101355,5490.73382843963,7880.15261250498,4609.77766591032,5001.16867388739,7208.7803858545,5377.79832109449,7907.95993813667,4780.30202580144,3034.06899935442,2907.69594727536,5455.47187144818,3939.21472172677,4971.50418139928,5037.7710471038,4261.19119603487,7422.46578603368,4615.34486241533,6119.74684547837,3482.81801854594,3902.48729601704,4835.16950109075,25436.5841275842,3385.09852353503,6676.93747357417,3430.20332391687,4277.33184869396,3062.50635117741,4147.50160340537,4816.2872801292,3680.00841910136
247_1853259,247.185325942371,5092.9096755183,3698.41899573635,6000.20458308247,4958.43725474052,4792.7436781488,5676.66153412119,5139.57890965063,4157.20895735461,4734.92066707982,4365.40896190953,5159.98984730028,8288.22376865406,5866.97762097083,6365.23813211287,3671.18758668358,6945.54512871533,5826.14509049406,3717.2661269388,4376.38914213382,4088.49625601998,4168.58554051,3933.48020660025,4252.06998869855,4051.0195504502,3896.91626579569,4849.34177256653,4616.67547302609,4458.59625175575,5248.59582445196,4195.3356292371,4290.07767546552,4003.23472626835,4520.12840268002,5511.1079154177,4130.41690192102,6118.00949444066,5288.40691149859,5133.25810229737,6448.08821498566,4451.58750681434,4148.65340155083,4561.37785454165,4028.54650036902,4259.63745848947,4013.55790837185,3371.54074516451,4572.76661774724,7731.27487928538,4308.36334609179,3766.53351137866,4140.81428435301,4523.23768373342,4196.19099590792,3635.98002702052,3970.31177685688,4150.08424726512,4046.59151308925,3977.14118604489,3875.8010595291,5619.58282080856,5873.36951383228,3999.15721754273,4672.10481508652,7106.25316489219,5000.33965682925,3793.55022098123,4050.76967686239,4053.11163397325,4286.03940679373,5365.83660347312,4158.77948351398,3956.78564795178,5189.83036213874,5414.73239185262,4562.63603690825,7437.16215124956,4351.53044529384,4893.63279035632,4567.41373847777,5184.67210992043,3435.48469516703,4081.86271439061,5658.69657464784,7783.64617396781,4234.4073670502,3660.61414508626,4341.89242208625,4457.89820599744,5600.8359307527,5112.45081330427,4586.32782390439,3854.36410676693,4767.93174577671,5472.66678926333,4456.41257867516,4704.97981556252,5672.91689864014,4513.92378082188,8285.07368607462,4859.82497718504,9006.99359915362,4263.96115202661,4114.77904137273,4077.84705324782,4529.52588302345,5223.76815243449,6776.33810227647,4385.73511739305,4249.88128705513,4513.91818449399,4727.84360531556,3948.93225528967,4463.00729625092,4183.85559657998,4066.07946470671,3471.55017171613,3209.71312732951,6499.28071159294,4243.44241859068,4446.50013973219,6169.37286297891,6125.72712325902,3470.80003695997,6455.92805229726,4918.45927362798,6594.51699673538,4904.04617739794,3437.51753206424,4590.61764830281,4416.39586182436,4820.78060918967,5680.14214365483,4423.47682667379,4401.69546075304,7097.17625637754,4726.17573993485,4005.64868268741,4381.25945306272,5540.30645980501,5950.74035763899,4265.40809577484,4267.71730976325,4758.51986805679,3430.20332391687,4216.47488187402,3320.61505789459,4437.05049420206,4282.82695030514,5068.24890393159
247_9572027,247.957202655598,8453.3593714932,10379.1290828943,3936.68428813512,3208.70773605029,8810.51181872035,5488.09731641871,15679.336433455,31196.6836214024,11060.5437727195,6025.83532460849,13722.7405844875,8878.08691937766,7687.0396559434,3461.58155649038,7454.73692000051,4240.93369643392,11821.1619715205,18627.9261788221,6828.10585750073,25188.8766234886,15890.7764896404,21458.0606809986,7000.84162334443,7676.64781758028,14492.9762051302,9774.52807835745,13082.6273119369,17556.3553272459,9579.25847041292,10265.7998321324,21914.6500663345,7699.85786373379,20850.1598651089,17131.4155068131,13966.1610083786,8621.49707778561,9724.16364536277,14293.9894601883,10398.2812942308,8623.94190879439,25306.1818965317,11315.5679470867,17770.4372937986,11588.5907117627,12995.4716354621,8555.17840799958,19924.7097515427,9974.48284698491,12234.4289757807,28677.6863982637,16974.6741024216,5325.93491575138,27324.5668965411,16940.244349201,17864.5944645224,21415.3091270367,15163.3729452152,29601.768363165,19608.2053028084,3695.17465861598,16188.6555301402,18025.0360343702,8106.61398959495,4323.05346376803,9124.4970015143,14742.020367675,11578.2430633124,17074.0621240888,22552.9378085735,11989.7056596591,19720.099642752,5021.05220169403,7498.01269487997,4492.61347754607,7733.35607125833,3290.03629152337,4608.67689711936,11221.7444122615,6672.20006879176,8506.75129897237,17640.9356787169,22799.2080797966,6512.59570205208,3279.67185497964,8564.02531834199,12220.7778833424,3956.56614098104,5191.34000780275,3746.62713370801,8601.14026407971,20517.6644980746,38701.0279257033,18547.2722783523,16059.1131199481,6457.75643069723,5032.28315299609,4289.27106877084,8042.84667794067,3998.61839977399,8366.88386411504,4350.28031538212,16736.6015119644,30132.9570029001,13224.9563429909,12626.5897090841,17509.3410111595,13871.458904811,21316.8195448898,15587.5343596285,12264.3180806622,24208.4486893534,36992.4961193634,12411.4716780661,11191.9499100608,17940.9122616456,11737.1367839736,38134.858592794,12234.5944487163,26877.6482722439,10109.7864855463,8489.01310670418,8925.58715799611,22470.1346077039,9988.77550361008,7113.66883628053,8739.66413067249,8886.40152547515,29548.7217224869,34697.279980516,15581.3116493465,19016.4781183987,9082.9397833194,13505.3609599655,10582.7057320381,7125.10419555219,11957.5180537198,5172.03659327522,11147.8337900244,6219.86781324043,14418.1159821057,14181.1562615726,32451.2298189619,5317.50129725987,26002.1875078025,14039.7105549622,14958.6720379506,17070.3182164736,3525.33095541843,14734.0226051693
248_1248687,248.124868651657,5150.75148301432,5865.61321234273,15069.8192696555,10616.8345179335,6231.26140517581,9809.97146440095,5142.62136016368,6941.21464145696,6018.76424781346,12819.4828318079,7958.83125719873,6168.8342012883,8050.25687249535,6474.13366015381,3988.78482606173,3996.36232675428,7292.1216590762,5916.66362640081,6085.22697256502,6003.85790881781,6927.94360962276,7348.53259008361,4777.50702001509,7844.65188258891,7455.11446856454,6741.9902701059,6351.4277969687,6380.14128176604,4496.71678379156,6782.59091529031,5109.73786864544,8848.57929566955,7690.69144659523,6833.76457462883,8490.83702085062,7999.54965989923,8989.89052436283,9634.67168287133,6255.51760497922,7048.87143748342,6063.99791431232,8257.621311045,5557.29976254793,7276.1409998083,4954.40732505364,6146.06468125773,5966.25959228678,6111.16729728538,7525.12958070528,6438.790255874,8418.61583439409,9724.51538744599,8139.52002070485,7848.60876331523,4878.76912633657,11189.047302557,6147.58232102472,5270.42711741964,7040.20063722623,4443.68022940572,6301.49876691575,3860.83405140492,5246.09285881124,5797.52026805197,6880.88304408893,8179.2583640269,8376.60998922498,6545.45613108051,7446.59367670819,8518.30636592895,6635.60461989522,4917.48812962147,4505.625676071,8652.24671985586,7380.93113795667,9956.80816069924,5627.5778869435,7067.46121026854,7459.96874505328,10378.3141935486,9055.8955054212,6682.47839377117,5235.41840733251,8844.93273919683,5146.45780085038,3962.08486761382,6271.3251290742,7377.50180696469,7650.16901794828,12359.1193346108,9075.34910999557,7554.30607163311,7895.6441674032,9640.01997142795,5179.51452650124,4053.43908875251,4890.28001999076,5018.06104665303,6840.16524263102,7546.73173986659,12192.7610704162,7159.12978479657,5276.08860242895,7831.54248955303,6088.12306576093,5887.54403706029,4860.51224151809,8057.3686201336,6753.09184567366,7772.31774187948,6072.26055901743,6494.44152745519,7653.40236855831,8422.5339571222,5006.36121874207,5756.67813509613,7016.24401882509,6041.15798595358,6270.57135730782,5229.8690814488,7331.21192367862,7666.09448989937,4804.625205639,7376.81398757281,5966.28757375065,7525.28436493506,5497.97993515825,9945.43114895782,6739.9408561025,6649.35574821019,8798.59684852794,6420.51104449815,6574.96098440736,7570.41163263391,6791.77958455756,9183.02360468764,6574.39709481135,3016.7580922942,6386.5091845164,6337.18910268131,7327.98448556418,3790.82777422105,6666.5583348364,5982.3579296226,5699.87526616034,6917.80964170154,7968.33274045836,6868.30806529218,5428.4939301176
248_1331252,248.133125225736,3041.06896757176,2987.04408596548,8184.88975667807,4687.5246341078,3757.67602569885,6492.25902564282,4029.63041276658,5889.18539993482,3504.88607523566,9477.8158466589,3261.30981452432,4202.41198580014,3911.07252482358,3823.08828391104,3041.35885166351,4163.99940246064,6353.64934674167,3004.439794905,5173.53333168835,2608.73835678204,2477.85108929151,3245.40995147268,21807.2939880003,2992.47919277422,2934.57850956226,4500.79262694513,2953.00230981902,3102.76928941013,3383.80025162943,2687.33627436861,3154.47608350189,6441.84997007572,3738.10185954158,4134.3682589054,3477.65354167857,3264.99643474435,2811.66749660545,4520.209428069,3445.54574848109,3942.65785179895,2830.14742208271,2820.91220551747,3042.89942073377,3194.09099096041,2240.23923862319,3252.01417605656,4237.16711609495,3784.53921194776,5481.05432001815,3207.41559647738,3256.80562448668,6778.84527559665,3476.89286914999,2625.70259040224,3264.97456381711,4440.3761164669,4504.19538870194,2986.11690631428,2623.44869335927,3309.51632267404,4909.50481709597,18176.7649560953,2680.83745318633,4536.16106606471,3506.79511216635,2896.5558376444,3199.56750486838,2730.88010629457,2826.96287460628,4869.25543960755,2835.14124238313,4559.27041075956,3453.62761965988,4937.44218697612,4150.77487032751,5027.08492645261,4856.3295979182,3813.38462932918,3823.0625705085,5317.03234253937,3444.71382140457,2787.06895856154,3834.603077885,5245.85148804211,2539.79844447708,2473.85724302595,2850.77770885625,3178.33063893588,4965.68573142916,4946.71706559597,3742.93216961651,3077.93486750026,3476.23872297495,6265.54446677819,4361.30954269828,16064.5899692286,3710.95828838741,2751.08305815229,5038.88152751473,3651.11500908027,7508.09447855971,3749.03247304787,2889.03037488441,2458.58685296595,4081.62874577937,3617.86241882743,4379.57447867435,5106.57664225276,2383.86516202361,3862.60379145592,3242.17595203744,2872.92518049138,3547.14645004745,4561.8103124169,2873.35906114039,3136.80120484656,2885.49832363773,4151.32155707953,2562.72275249676,4829.33910680737,4129.23187683737,5192.0720029291,2638.48772933283,2863.33374307645,3740.41179840351,5631.93249095379,3487.85824095198,2915.74112987937,2994.92502319289,3690.67946458207,5484.90747438462,4174.05506101272,3306.30639067544,2450.13258833286,5839.95127186444,4043.44151146647,2681.00017608914,3818.8710915278,4561.47029252157,4159.59725176312,4462.91886985918,16281.530647955,3340.97470936921,3111.7747564328,3594.9478065625,2841.11641487002,3066.25134998143,3881.0806183962,3259.06554125245
248_8373866,248.837386602404,7473.27088929227,14279.8573170157,4315.0094945702,4640.54401592013,9603.19922148522,3905.24666139376,6325.2577598287,14550.2677863654,6484.74081600364,4231.14239364517,8015.19173145264,4214.1451129147,17370.062923829,3155.57643860243,8980.60065362649,4078.45448433467,3731.90096457823,23088.6135074752,3723.48596438329,13107.2421968682,11879.8005331022,11643.6772258998,9568.86965966423,7108.03514791384,7078.29584702014,3671.43531529552,8976.12343408802,14389.6926760474,6209.37397483719,8486.5275627647,10150.6182472405,3107.16114095419,7675.41313511443,5907.41280605726,12469.7592959435,6533.47919252029,4418.0541006155,7275.09748577201,9182.27673851001,5020.86538954818,10114.4028305173,5496.16786706991,8199.883355984,7051.75990200606,7936.739357157,4414.62781745974,7921.7403960722,3292.091067179,2792.49043381281,10326.9389983411,8278.0973190447,2455.8231710654,16529.5751869544,9307.0831055513,6637.04855538259,7077.14002780665,9442.48812733621,18114.7750771432,8493.25564816063,6118.03574511868,16188.6555301402,26613.5401015284,9228.65731112558,3204.96215693632,6110.92055537961,7059.02264758041,5808.95916319477,10118.0976005308,7860.3488903807,4475.68788675863,10645.6437101906,3523.27742717046,13159.6603071713,7847.56857259459,5618.43799733837,2742.39761066536,3146.00358207378,2998.94445486504,9032.698194628,2594.52559082184,6742.93976492597,6471.53892799316,3650.09212371995,3530.20296486262,19152.3685935073,13821.9463479893,3228.37112189717,4200.53638036576,2648.73059616393,3646.63522238797,10853.3004270208,12584.9847468042,7199.83866637768,5507.74259073766,6961.36866645276,9482.62726913668,2935.95593935483,7484.34286524468,3773.35854297745,7246.87621885831,2905.37062377362,20153.4759322387,13706.7088065059,10234.6275571833,3901.71556580355,6301.9859840093,3356.5963755788,5948.55950111243,9063.86939054512,5515.29032187102,11847.1071251402,10134.6181785278,6836.23117927438,3848.09472723415,9104.0634193636,6912.69894495813,16963.2566878998,5055.5463287356,8193.86705105618,6047.23950724258,5315.57319854145,3436.31992104437,9785.6649177321,6768.23936015671,2816.5985801339,4499.71653401942,3978.21699932835,9524.39708698404,11489.0384112495,6242.82846337784,12449.6112987371,4737.02279751903,7042.40580671764,6064.32539639741,3101.0485934301,6310.12697971932,4252.51980384088,7242.1002719638,17369.2819797462,4964.15588078031,6379.3052083978,23647.9563931875,4457.01466802652,14840.9990686483,11648.8317341558,5098.18183536336,10445.8985588468,4951.16225890435,7364.00892443072
248_8468925,248.846892482194,15850.9556064467,17591.7512953684,14556.3832869922,12759.9640717809,19797.0409470013,11028.3326172913,10256.6705662446,8149.11884367153,11294.4918200873,7310.0901397672,12539.6704377536,13013.6727181782,12187.0909103014,11974.5753012123,26862.0212408708,8340.54555416524,11870.474737083,11895.0255969798,11986.7055561145,12259.5184682349,25306.4273462776,14839.1257635608,12356.8989415324,10857.7009410444,14168.0398037981,7604.45984496404,13027.9468372108,18222.610927728,9852.09090954358,22509.7679973737,11485.136931817,7552.08128293026,13379.8985034581,12056.0786239003,14209.9565467462,13047.756113734,9975.93937729301,13325.8444719027,7292.54868171675,12191.3061226773,13621.7416206714,13129.0397826632,11596.2550505778,15742.5942247475,14358.2752220015,8615.69505842366,13322.1532259474,11163.2707968622,7860.31376205803,21417.3664031249,15685.2358045079,9540.87881999534,13963.7523985877,14608.6251242417,13283.5400453322,12760.7537137272,14613.6182363579,18368.5189596717,14504.0019663293,16217.9854564649,4875.11973297247,24603.7435169076,24945.7395798753,9711.02145349762,17718.6478234286,12498.0144812257,15348.165466441,25968.9027885524,12340.6888184328,8071.02286209318,12721.9728477362,12759.4214132947,13554.7182357972,17515.3233691006,13381.7289891,8293.49345569917,17414.344667081,9753.50229660239,15686.7512787385,6073.16918329589,13321.3040777271,10430.8820587115,6161.88017863913,9794.93586984944,31450.2913566642,34143.8791030542,13657.0193483505,13567.414354758,6927.93161884773,10047.8359173279,17846.5659548298,14371.2206879476,13315.9595438243,10300.5851272302,20072.6087620918,21473.5295669257,11375.4012161917,29135.4513090853,10001.4476244136,15855.2149581266,12612.1822843706,18644.2990459639,15948.7577664914,12513.8094188373,9235.01173113927,9772.24778084797,9299.73943261457,9846.48737310907,13492.4211375254,16324.3785797101,18054.11062915,10718.2496301106,15270.3807593095,7547.77401652204,13294.2936619642,12367.2710329234,13765.754582203,14561.870038086,11905.1017020067,11215.8326995264,9669.50928054892,7296.03870006486,11797.3037187392,13564.307109749,8363.44310850633,8775.94440135866,8466.93754627612,7478.1397959797,12457.373326269,9898.74042662658,12444.8692302914,11311.6539526009,9015.46995237419,12286.0824466834,14243.2031994002,13316.5373159673,10931.9058689569,9969.85227738067,7676.49000248486,10153.928779136,7360.45974589766,15685.8932882603,9708.09297790214,12271.0803476917,11423.2845999314,12647.7673261658,16758.1065184052,26011.9452128327,9083.69212539529
