"source_metabolite","target_metabolite","tom_weight","module"
"329_9990946","411_037742",0.27884397159271,"MEgreen"
"333_0487844","411_037742",0.276716751622552,"MEgreen"
"343_0504155","411_037742",0.259050241844522,"MEgreen"
"367_0504555","411_037742",0.268215510029681,"MEgreen"
"253_0115778","434_8540466",0.275861261357449,"MEgreen"
"253_9956052","434_8540466",0.268250633189494,"MEgreen"
"262_0118258","434_8540466",0.305689017227831,"MEgreen"
"275_9774435","434_8540466",0.29267098532804,"MEgreen"
"281_0540306","434_8540466",0.250835719868229,"MEgreen"
"310_8533006","434_8540466",0.251019859706527,"MEgreen"
"320_9987095","434_8540466",0.29569691451973,"MEgreen"
"329_9990946","434_8540466",0.287647685918721,"MEgreen"
"333_0487844","434_8540466",0.296331642603111,"MEgreen"
"356_8589166","434_8540466",0.265969888070281,"MEgreen"
"366_8669117","434_8540466",0.270830860551232,"MEgreen"
"411_0116247","434_8540466",0.281593088077068,"MEgreen"
"405_0712993","451_0765323",0.254609072973292,"MEgreen"
"262_0118258","451_8441756",0.2593682989871,"MEgreen"
"275_9774435","451_8441756",0.303194410423819,"MEgreen"
"320_9987095","451_8441756",0.270902647085006,"MEgreen"
"329_9990946","451_8441756",0.261763419974043,"MEgreen"
"434_8540466","451_8441756",0.25090494349474,"MEgreen"
"282_9921512","454_0049705",0.253038991477778,"MEgreen"
"277_9767446","470_8217549",0.258447139778539,"MEgreen"
"277_9767446","473_0078307",0.257175033649517,"MEgreen"
"282_9921512","473_0078307",0.25640153118882,"MEgreen"
"253_0115778","475_9869189",0.253802621970826,"MEgreen"
"253_9956052","475_9869189",0.254831881443574,"MEgreen"
"262_0118258","475_9869189",0.286929117185784,"MEgreen"
"275_9774435","475_9869189",0.291212113780772,"MEgreen"
"320_9987095","475_9869189",0.278587835832343,"MEgreen"
"329_9990946","475_9869189",0.273576655384362,"MEgreen"
"333_0487844","475_9869189",0.277071488728611,"MEgreen"
"411_0116247","475_9869189",0.252677750547654,"MEgreen"
"262_0118258","479_0248189",0.277231445927079,"MEgreen"
"275_9774435","479_0248189",0.314840891769757,"MEgreen"
"320_9987095","479_0248189",0.281740431808006,"MEgreen"
"329_9990946","479_0248189",0.277708367776769,"MEgreen"
"333_0487844","479_0248189",0.263715825541707,"MEgreen"
"349_0412803","479_0248189",0.263766652898389,"MEgreen"
"367_0504555","479_0248189",0.253312710650545,"MEgreen"
"411_037742","479_0248189",0.250947187917735,"MEgreen"
"275_9774435","492_8125858",0.286739595929393,"MEgreen"
"66_01017706","70_5103716",0.251867812281628,"MEblack"
"81_03697138","94_54263456",0.258134274637045,"MEblack"
"55_00295529","104_0098431",0.256595629577049,"MEblack"
"104_0098431","115_9888848",0.254984554063073,"MEblack"
"55_00295529","121_0235785",0.276487062388061,"MEblack"
"104_0098431","121_0235785",0.260817383327718,"MEblack"
"115_9888848","121_0235785",0.273732472579729,"MEblack"
"121_0235785","137_0297468",0.256680773269249,"MEblack"
"55_00295529","182_9630109",0.265521261206279,"MEblack"
"104_0098431","182_9630109",0.279384821374894,"MEblack"
"107_0080423","182_9630109",0.281064050095492,"MEblack"
"115_9888848","182_9630109",0.255836456754211,"MEblack"
"121_0235785","182_9630109",0.282189583632531,"MEblack"
"123_0142548","182_9630109",0.256650694669816,"MEblack"
"137_0297468","182_9630109",0.266502567759134,"MEblack"
"148_0150336","182_9630109",0.257239205431262,"MEblack"
"158_0304838","182_9630109",0.295299380241865,"MEblack"
"180_9838473","182_9630109",0.262140929283028,"MEblack"
"55_00295529","183_9638",0.272609206171296,"MEblack"
"104_0098431","183_9638",0.286724322982014,"MEblack"
"107_0080423","183_9638",0.284854988657238,"MEblack"
"115_9888848","183_9638",0.261564548209698,"MEblack"
"121_0235785","183_9638",0.289372992949391,"MEblack"
"123_0142548","183_9638",0.259123031851172,"MEblack"
"137_0297468","183_9638",0.272548556776589,"MEblack"
"148_0150336","183_9638",0.263489800500859,"MEblack"
"158_0304838","183_9638",0.30057494617835,"MEblack"
"180_9838473","183_9638",0.268335320721207,"MEblack"
"182_9630109","183_9638",0.305562325985105,"MEblack"
"55_00295529","184_9605497",0.271143757756702,"MEblack"
"104_0098431","184_9605497",0.285008540306442,"MEblack"
"107_0080423","184_9605497",0.28172221807154,"MEblack"
"115_9888848","184_9605497",0.260104816403575,"MEblack"
"121_0235785","184_9605497",0.287732879852811,"MEblack"
"123_0142548","184_9605497",0.255808389474178,"MEblack"
"137_0297468","184_9605497",0.270822041028316,"MEblack"
"148_0150336","184_9605497",0.260909087817055,"MEblack"
"158_0304838","184_9605497",0.299495331095715,"MEblack"
"180_9838473","184_9605497",0.266470149232896,"MEblack"
"182_9630109","184_9605497",0.304590910574014,"MEblack"
"183_9638","184_9605497",0.312865493237567,"MEblack"
"182_9630109","186_0616645",0.284239621197524,"MEblack"
"183_9638","186_0616645",0.287960450741261,"MEblack"
"184_9605497","186_0616645",0.285165841056596,"MEblack"
"182_9630109","188_0409255",0.277577566124371,"MEblack"
"183_9638","188_0409255",0.278545718399128,"MEblack"
"184_9605497","188_0409255",0.275656281826841,"MEblack"
"124_940009","199_9438205",0.255716711686675,"MEblack"
"158_0304838","199_9438205",0.251209966464589,"MEblack"
"170_9458073","199_9438205",0.267315004238815,"MEblack"
"182_9630109","200_0772426",0.264737539085894,"MEblack"
"183_9638","200_0772426",0.265865415811606,"MEblack"
"184_9605497","200_0772426",0.265618445083373,"MEblack"
"124_940009","200_9447114",0.254604727061533,"MEblack"
"170_9458073","200_9447114",0.259289592758714,"MEblack"
"199_9438205","200_9447114",0.325329740023508,"MEblack"
"55_00295529","200_9735111",0.254527839938131,"MEblack"
"104_0098431","200_9735111",0.271098827849663,"MEblack"
"107_0080423","200_9735111",0.275915193944871,"MEblack"
"121_0235785","200_9735111",0.274488381487872,"MEblack"
"123_0142548","200_9735111",0.251105822800235,"MEblack"
"137_0297468","200_9735111",0.258952886803012,"MEblack"
"158_0304838","200_9735111",0.292720701022014,"MEblack"
"180_9838473","200_9735111",0.258985683597754,"MEblack"
"182_9630109","200_9735111",0.298797622292448,"MEblack"
"183_9638","200_9735111",0.304366419850735,"MEblack"
"184_9605497","200_9735111",0.303205170950963,"MEblack"
"186_0616645","200_9735111",0.277681613885837,"MEblack"
"188_0409255","200_9735111",0.274723021520017,"MEblack"
"200_0772426","200_9735111",0.262388166832181,"MEblack"
"55_00295529","201_9743187",0.266196506455485,"MEblack"
"104_0098431","201_9743187",0.283236197592087,"MEblack"
"107_0080423","201_9743187",0.286055487496976,"MEblack"
"115_9888848","201_9743187",0.257022851872125,"MEblack"
"121_0235785","201_9743187",0.28681444163358,"MEblack"
"123_0142548","201_9743187",0.260391073247651,"MEblack"
"137_0297468","201_9743187",0.269421200192494,"MEblack"
"148_0150336","201_9743187",0.260076294015808,"MEblack"
"158_0304838","201_9743187",0.304973304713493,"MEblack"
"180_9838473","201_9743187",0.270990466507987,"MEblack"
"182_9630109","201_9743187",0.307292245249106,"MEblack"
"183_9638","201_9743187",0.310877304094372,"MEblack"
"184_9605497","201_9743187",0.314610301633244,"MEblack"
"186_0616645","201_9743187",0.287605593955698,"MEblack"
"188_0409255","201_9743187",0.281362279876819,"MEblack"
"200_0772426","201_9743187",0.269513513442207,"MEblack"
"200_9735111","201_9743187",0.306797384924581,"MEblack"
"124_940009","202_9334008",0.259378000478127,"MEblack"
"158_0304838","202_9334008",0.25066908691984,"MEblack"
"170_9458073","202_9334008",0.267881474461178,"MEblack"
"199_9438205","202_9334008",0.320913990131717,"MEblack"
"200_9447114","202_9334008",0.326869150697928,"MEblack"
"199_9438205","204_9065973",0.263772102684996,"MEblack"
"200_9447114","204_9065973",0.25208215059527,"MEblack"
"202_9334008","204_9065973",0.261690386538286,"MEblack"
"55_00295529","214_9893542",0.27519373754057,"MEblack"
"104_0098431","214_9893542",0.278231825116683,"MEblack"
"115_9888848","214_9893542",0.266503560454592,"MEblack"
"121_0235785","214_9893542",0.277643589559951,"MEblack"
"137_0297468","214_9893542",0.264934106496615,"MEblack"
"158_0304838","214_9893542",0.273562566745494,"MEblack"
"182_9630109","214_9893542",0.299739401101684,"MEblack"
"183_9638","214_9893542",0.308814045631487,"MEblack"
"184_9605497","214_9893542",0.307781419520014,"MEblack"
"200_9735111","214_9893542",0.293543762908736,"MEblack"
"201_9743187","214_9893542",0.309236813132175,"MEblack"
"170_9458073","215_0519749",0.252056862368843,"MEblack"
"182_9630109","215_0519749",0.295137371998405,"MEblack"
"183_9638","215_0519749",0.297260429520533,"MEblack"
"184_9605497","215_0519749",0.297404926908032,"MEblack"
"199_9438205","215_0519749",0.276223420976527,"MEblack"
"200_9447114","215_0519749",0.264890515616089,"MEblack"
"200_9735111","215_0519749",0.295400966530594,"MEblack"
"201_9743187","215_0519749",0.304811973262244,"MEblack"
"202_9334008","215_0519749",0.274893801132926,"MEblack"
"214_9893542","215_0519749",0.263627265268889,"MEblack"
"182_9630109","215_9903209",0.257463271020544,"MEblack"
"183_9638","215_9903209",0.269495881522556,"MEblack"
"184_9605497","215_9903209",0.267756171628303,"MEblack"
"200_9735111","215_9903209",0.251699399153862,"MEblack"
"201_9743187","215_9903209",0.269088171418916,"MEblack"
"214_9893542","215_9903209",0.256888927111409,"MEblack"
"124_940009","217_9522065",0.253076106635012,"MEblack"
"170_9458073","217_9522065",0.264079192752341,"MEblack"
"199_9438205","217_9522065",0.320060732531202,"MEblack"
"200_9447114","217_9522065",0.323461263531881,"MEblack"
"202_9334008","217_9522065",0.320559301291961,"MEblack"
"204_9065973","217_9522065",0.261197288921761,"MEblack"
"215_0519749","217_9522065",0.271876859595628,"MEblack"
"124_940009","218_9489598",0.255015199902493,"MEblack"
"158_0304838","218_9489598",0.253225245201589,"MEblack"
"170_9458073","218_9489598",0.267019962018052,"MEblack"
"199_9438205","218_9489598",0.319214104215368,"MEblack"
"200_9447114","218_9489598",0.325612921918452,"MEblack"
"202_9334008","218_9489598",0.321011367069243,"MEblack"
"204_9065973","218_9489598",0.263148009678754,"MEblack"
"215_0519749","218_9489598",0.277156005498103,"MEblack"
"217_9522065","218_9489598",0.320262836153394,"MEblack"
"55_00295529","218_9844358",0.256018641019335,"MEblack"
"104_0098431","218_9844358",0.273901093985989,"MEblack"
"107_0080423","218_9844358",0.276903812860972,"MEblack"
"121_0235785","218_9844358",0.277287271427632,"MEblack"
"123_0142548","218_9844358",0.250551553818445,"MEblack"
"137_0297468","218_9844358",0.260783065744403,"MEblack"
"148_0150336","218_9844358",0.25089894045417,"MEblack"
"158_0304838","218_9844358",0.29558865632911,"MEblack"
"180_9838473","218_9844358",0.264048165589433,"MEblack"
"182_9630109","218_9844358",0.298478712366406,"MEblack"
"183_9638","218_9844358",0.307241155742794,"MEblack"
"184_9605497","218_9844358",0.305733092522352,"MEblack"
"186_0616645","218_9844358",0.276790213103428,"MEblack"
"188_0409255","218_9844358",0.273777324018486,"MEblack"
"200_0772426","218_9844358",0.259108771907938,"MEblack"
"200_9735111","218_9844358",0.296248482081239,"MEblack"
"201_9743187","218_9844358",0.309506377371708,"MEblack"
"214_9893542","218_9844358",0.298873987278988,"MEblack"
"215_0519749","218_9844358",0.294975099791237,"MEblack"
"215_9903209","218_9844358",0.261475055479275,"MEblack"
"170_9458073","231_9678537",0.257533058196879,"MEblack"
"199_9438205","231_9678537",0.32651248736625,"MEblack"
"200_9447114","231_9678537",0.320691346997723,"MEblack"
"202_9334008","231_9678537",0.328535756992979,"MEblack"
"217_9522065","231_9678537",0.325870263395516,"MEblack"
"218_9489598","231_9678537",0.327438464576986,"MEblack"
"170_9458073","232_9646245",0.263016857487477,"MEblack"
"199_9438205","232_9646245",0.336631796093101,"MEblack"
"200_9447114","232_9646245",0.331281929765168,"MEblack"
"202_9334008","232_9646245",0.338796002982071,"MEblack"
"217_9522065","232_9646245",0.336178135120345,"MEblack"
"218_9489598","232_9646245",0.337785443598426,"MEblack"
"231_9678537","232_9646245",0.301684024829438,"MEblack"
"182_9630109","233_000086",0.272558110767443,"MEblack"
"183_9638","233_000086",0.286886000950253,"MEblack"
"184_9605497","233_000086",0.286121503966193,"MEblack"
"199_9438205","233_000086",0.260927791144334,"MEblack"
"200_9447114","233_000086",0.259088501060646,"MEblack"
"200_9735111","233_000086",0.267098553718184,"MEblack"
"201_9743187","233_000086",0.288124877078011,"MEblack"
"202_9334008","233_000086",0.264143514662123,"MEblack"
"214_9893542","233_000086",0.274221921966576,"MEblack"
"217_9522065","233_000086",0.259389215098167,"MEblack"
"218_9489598","233_000086",0.262520902992925,"MEblack"
"218_9844358","233_000086",0.279325972115306,"MEblack"
"199_9438205","234_9600136",0.261646522766574,"MEblack"
"200_9447114","234_9600136",0.259116105700141,"MEblack"
"202_9334008","234_9600136",0.264179850407151,"MEblack"
"217_9522065","234_9600136",0.260611878672895,"MEblack"
"218_9489598","234_9600136",0.261041766822435,"MEblack"
"199_9438205","234_962025",0.279247513654795,"MEblack"
"200_9447114","234_962025",0.274282833208702,"MEblack"
"202_9334008","234_962025",0.28089608406551,"MEblack"
"217_9522065","234_962025",0.2763075409854,"MEblack"
"218_9489598","234_962025",0.277835748477513,"MEblack"
"199_9438205","243_0945808",0.25826311340373,"MEblack"
"202_9334008","243_0945808",0.254906556948282,"MEblack"
"217_9522065","243_0945808",0.255815037257811,"MEblack"
"218_9489598","243_0945808",0.258972178787196,"MEblack"
"199_9438205","247_9572027",0.275789658255486,"MEblack"
"200_9447114","247_9572027",0.271368325881062,"MEblack"
"202_9334008","247_9572027",0.278173762298692,"MEblack"
"217_9522065","247_9572027",0.274368660467693,"MEblack"
"218_9489598","247_9572027",0.276135190009024,"MEblack"
"231_9678537","247_9572027",0.256778287127051,"MEblack"
"170_9458073","248_9232473",0.2537228982714,"MEblack"
"199_9438205","248_9232473",0.323971723689267,"MEblack"
"200_9447114","248_9232473",0.31832493626167,"MEblack"
"202_9334008","248_9232473",0.32600223055229,"MEblack"
"217_9522065","248_9232473",0.324075165263813,"MEblack"
"218_9489598","248_9232473",0.325940237351468,"MEblack"
"231_9678537","248_9232473",0.284060038218806,"MEblack"
"232_9646245","248_9232473",0.273305737300765,"MEblack"
"170_9458073","248_9776256",0.255991649264544,"MEblack"
"199_9438205","248_9776256",0.329633531374135,"MEblack"
"200_9447114","248_9776256",0.32554609845381,"MEblack"
"202_9334008","248_9776256",0.332543584880866,"MEblack"
"217_9522065","248_9776256",0.329872888281417,"MEblack"
"218_9489598","248_9776256",0.330976595175816,"MEblack"
"231_9678537","248_9776256",0.29994740307088,"MEblack"
"232_9646245","248_9776256",0.287786221441012,"MEblack"
"248_9232473","248_9776256",0.252549075467942,"MEblack"
"199_9438205","250_9507231",0.317072277626711,"MEblack"
"200_9447114","250_9507231",0.310450423399287,"MEblack"
"202_9334008","250_9507231",0.317692458146706,"MEblack"
"217_9522065","250_9507231",0.313448888601025,"MEblack"
"218_9489598","250_9507231",0.315886274635295,"MEblack"
"231_9678537","250_9507231",0.271163604867259,"MEblack"
"232_9646245","250_9507231",0.263921411489885,"MEblack"
"199_9438205","268_9228421",0.270840289471078,"MEblack"
"200_9447114","268_9228421",0.258831565003288,"MEblack"
"202_9334008","268_9228421",0.268633301021374,"MEblack"
"217_9522065","268_9228421",0.269078974008651,"MEblack"
"218_9489598","268_9228421",0.271066997332121,"MEblack"
"199_9438205","269_0190964",0.302197557483507,"MEblack"
"200_9447114","269_0190964",0.295301644721614,"MEblack"
"202_9334008","269_0190964",0.30195276537721,"MEblack"
"217_9522065","269_0190964",0.300484165276466,"MEblack"
"218_9489598","269_0190964",0.302270767218392,"MEblack"
"231_9678537","269_0190964",0.265491242279886,"MEblack"
"232_9646245","269_0190964",0.258622581332477,"MEblack"
"199_9438205","272_9089084",0.280563555519266,"MEblack"
"200_9447114","272_9089084",0.278118743885309,"MEblack"
"202_9334008","272_9089084",0.28342178961498,"MEblack"
"217_9522065","272_9089084",0.278466760853997,"MEblack"
"218_9489598","272_9089084",0.279375583305597,"MEblack"
"199_9438205","274_9722025",0.279761370063732,"MEblack"
"200_9447114","274_9722025",0.278308999412428,"MEblack"
"202_9334008","274_9722025",0.284461252011741,"MEblack"
"217_9522065","274_9722025",0.277415496365137,"MEblack"
"218_9489598","274_9722025",0.279494459302359,"MEblack"
"170_9458073","284_9261837",0.255609325035938,"MEblack"
"199_9438205","284_9261837",0.324843775059698,"MEblack"
"200_9447114","284_9261837",0.317355190353237,"MEblack"
"202_9334008","284_9261837",0.32586026550197,"MEblack"
"215_0519749","284_9261837",0.258761682262218,"MEblack"
"217_9522065","284_9261837",0.321992519584284,"MEblack"
"218_9489598","284_9261837",0.324695549963405,"MEblack"
"231_9678537","284_9261837",0.294914039635685,"MEblack"
"232_9646245","284_9261837",0.306335935700507,"MEblack"
"234_962025","284_9261837",0.259200290005037,"MEblack"
"248_9232473","284_9261837",0.294684730593901,"MEblack"
"248_9776256","284_9261837",0.2987934838269,"MEblack"
"250_9507231","284_9261837",0.30427105123596,"MEblack"
"269_0190964","284_9261837",0.288553197205198,"MEblack"
"272_9089084","284_9261837",0.259060657650295,"MEblack"
"274_9722025","284_9261837",0.261518009937199,"MEblack"
"107_0080423","285_0828087",0.25736391191456,"MEblack"
"182_9630109","285_0828087",0.253049764370877,"MEblack"
"183_9638","285_0828087",0.258887853493654,"MEblack"
"184_9605497","285_0828087",0.25540060747191,"MEblack"
"186_0616645","285_0828087",0.256000283529613,"MEblack"
"188_0409255","285_0828087",0.252859518439792,"MEblack"
"201_9743187","285_0828087",0.257152277237492,"MEblack"
"199_9438205","287_0296435",0.25191081896364,"MEblack"
"202_9334008","287_0296435",0.250938735095762,"MEblack"
"218_9489598","287_0296435",0.251545676192079,"MEblack"
"199_9438205","299_0043224",0.302328932611616,"MEblack"
"200_9447114","299_0043224",0.2980169584543,"MEblack"
"202_9334008","299_0043224",0.304745541738866,"MEblack"
"217_9522065","299_0043224",0.300826994750527,"MEblack"
"218_9489598","299_0043224",0.302424941210811,"MEblack"
"231_9678537","299_0043224",0.25938618680043,"MEblack"
"232_9646245","299_0043224",0.250573416686342,"MEblack"
"284_9261837","299_0043224",0.279127065820415,"MEblack"
"172_9413672","300_9037582",0.258245907011104,"MEblack"
"199_9438205","300_9037582",0.270148880167872,"MEblack"
"200_9447114","300_9037582",0.279899620492588,"MEblack"
"202_9334008","300_9037582",0.274625690911067,"MEblack"
"217_9522065","300_9037582",0.274084208931116,"MEblack"
"218_9489598","300_9037582",0.271952452775452,"MEblack"
"231_9678537","300_9037582",0.283206264321346,"MEblack"
"232_9646245","300_9037582",0.291524920031184,"MEblack"
"234_9600136","300_9037582",0.254676051158237,"MEblack"
"234_962025","300_9037582",0.261328442853725,"MEblack"
"248_9232473","300_9037582",0.275722926894646,"MEblack"
"248_9776256","300_9037582",0.291950977795768,"MEblack"
"250_9507231","300_9037582",0.28832026255853,"MEblack"
"268_9228421","300_9037582",0.250807398784011,"MEblack"
"269_0190964","300_9037582",0.260382877298751,"MEblack"
"272_9089084","300_9037582",0.284888255143902,"MEblack"
"284_9261837","300_9037582",0.279161624366299,"MEblack"
"299_0043224","300_9037582",0.286717983028228,"MEblack"
"199_9438205","308_0047445",0.265940718699132,"MEblack"
"200_9447114","308_0047445",0.254234928290771,"MEblack"
"202_9334008","308_0047445",0.263201066398783,"MEblack"
"217_9522065","308_0047445",0.263126449944228,"MEblack"
"218_9489598","308_0047445",0.264803630217115,"MEblack"
"300_9037582","308_0047445",0.258078406386689,"MEblack"
"199_9438205","318_8696948",0.251008048415009,"MEblack"
"199_9438205","318_93782",0.276526888255816,"MEblack"
"200_9447114","318_93782",0.270094240788177,"MEblack"
"202_9334008","318_93782",0.276344939864041,"MEblack"
"217_9522065","318_93782",0.272479154674855,"MEblack"
"218_9489598","318_93782",0.274197909400753,"MEblack"
"284_9261837","318_93782",0.272709348972935,"MEblack"
"300_9037582","318_93782",0.273666248241622,"MEblack"
"182_9630109","326_0856092",0.298108902618912,"MEblack"
"183_9638","326_0856092",0.303133439906993,"MEblack"
"184_9605497","326_0856092",0.300688676871944,"MEblack"
"200_9735111","326_0856092",0.294099300613104,"MEblack"
"201_9743187","326_0856092",0.305425516522046,"MEblack"
"214_9893542","326_0856092",0.266798018332054,"MEblack"
"218_9844358","326_0856092",0.297029770946681,"MEblack"
"285_0828087","326_0856092",0.259840872037237,"MEblack"
"199_9438205","329_8994164",0.269064100160738,"MEblack"
"200_9447114","329_8994164",0.266024435947619,"MEblack"
"202_9334008","329_8994164",0.270947676115202,"MEblack"
"217_9522065","329_8994164",0.267796225010427,"MEblack"
"218_9489598","329_8994164",0.268194207193684,"MEblack"
"300_9037582","329_8994164",0.290907508688441,"MEblack"
"199_9438205","330_8961387",0.269972158264288,"MEblack"
"200_9447114","330_8961387",0.265388621735466,"MEblack"
"202_9334008","330_8961387",0.27131066053652,"MEblack"
"217_9522065","330_8961387",0.268616290451129,"MEblack"
"218_9489598","330_8961387",0.269052071058163,"MEblack"
"231_9678537","330_8961387",0.261207862744424,"MEblack"
"232_9646245","330_8961387",0.268700090035181,"MEblack"
"248_9232473","330_8961387",0.252619986087803,"MEblack"
"248_9776256","330_8961387",0.270072453498934,"MEblack"
"250_9507231","330_8961387",0.263787232821516,"MEblack"
"272_9089084","330_8961387",0.265127624542605,"MEblack"
"284_9261837","330_8961387",0.255675930203509,"MEblack"
"299_0043224","330_8961387",0.263179256883622,"MEblack"
"300_9037582","330_8961387",0.286452121188094,"MEblack"
"318_93782","330_8961387",0.25058534859917,"MEblack"
"329_8994164","330_8961387",0.269467452609002,"MEblack"
"199_9438205","334_8549159",0.253757523505978,"MEblack"
"202_9334008","334_8549159",0.254776186698735,"MEblack"
"217_9522065","334_8549159",0.250465970409871,"MEblack"
"218_9489598","334_8549159",0.251809171039545,"MEblack"
"172_9413672","346_9090545",0.256100828922142,"MEblack"
"199_9438205","346_9090545",0.261307444132459,"MEblack"
"200_9447114","346_9090545",0.267832724278889,"MEblack"
"202_9334008","346_9090545",0.263952074700699,"MEblack"
"217_9522065","346_9090545",0.26475880576025,"MEblack"
"218_9489598","346_9090545",0.262708876759441,"MEblack"
"231_9678537","346_9090545",0.271215864530514,"MEblack"
"232_9646245","346_9090545",0.27912317134666,"MEblack"
"234_962025","346_9090545",0.251861522405189,"MEblack"
"248_9232473","346_9090545",0.26364311338665,"MEblack"
"248_9776256","346_9090545",0.279216606087249,"MEblack"
"250_9507231","346_9090545",0.280562284913011,"MEblack"
"268_9228421","346_9090545",0.254401266800544,"MEblack"
"269_0190964","346_9090545",0.253335296649628,"MEblack"
"272_9089084","346_9090545",0.277330691596951,"MEblack"
"284_9261837","346_9090545",0.268173167201741,"MEblack"
"299_0043224","346_9090545",0.279280300720268,"MEblack"
"300_9037582","346_9090545",0.285324908003536,"MEblack"
"308_0047445","346_9090545",0.264188956768753,"MEblack"
"318_93782","346_9090545",0.272600329249789,"MEblack"
"329_8994164","346_9090545",0.289973576038654,"MEblack"
"330_8961387","346_9090545",0.286448514851061,"MEblack"
"201_9743187","370_0403345",0.254605295776124,"MEblack"
"346_9090545","448_8273377",0.255168653184737,"MEblack"
"57_52371579","62_02886549",0.275686923630531,"MEcyan"
"57_52371579","62_52431643",0.332296342134272,"MEcyan"
"62_02886549","62_52431643",0.268662097621683,"MEcyan"
"57_52371579","63_02269951",0.337350143922504,"MEcyan"
"62_02886549","63_02269951",0.273486182457436,"MEcyan"
"62_52431643","63_02269951",0.377258147239512,"MEcyan"
"57_52371579","66_5290646",0.330840388226009,"MEcyan"
"62_02886549","66_5290646",0.284522463102229,"MEcyan"
"62_52431643","66_5290646",0.352802133487777,"MEcyan"
"63_02269951","66_5290646",0.341577367881545,"MEcyan"
"64_53159603","66_5290646",0.252801257393114,"MEcyan"
"57_52371579","67_02173441",0.316834092440912,"MEcyan"
"62_52431643","67_02173441",0.33719072379167,"MEcyan"
"63_02269951","67_02173441",0.340837703116085,"MEcyan"
"66_5290646","67_02173441",0.334190169847123,"MEcyan"
"57_52371579","70_03057654",0.264211785895911,"MEcyan"
"62_52431643","70_03057654",0.262580356407328,"MEcyan"
"63_02269951","70_03057654",0.27123688990254,"MEcyan"
"66_5290646","70_03057654",0.273002231082424,"MEcyan"
"57_52371579","71_52966587",0.304688855280596,"MEcyan"
"62_52431643","71_52966587",0.337331550210186,"MEcyan"
"63_02269951","71_52966587",0.34389182759347,"MEcyan"
"66_5290646","71_52966587",0.323909620938523,"MEcyan"
"67_02173441","71_52966587",0.260603371079989,"MEcyan"
"64_53159603","71_99878495",0.268362871678369,"MEcyan"
"69_53714854","71_99878495",0.316063019009352,"MEcyan"
"70_03552546","71_99878495",0.316406749471904,"MEcyan"
"57_52371579","72_02804821",0.321631156994344,"MEcyan"
"62_02886549","72_02804821",0.262679137786391,"MEcyan"
"62_52431643","72_02804821",0.360766009810038,"MEcyan"
"63_02269951","72_02804821",0.356441381417021,"MEcyan"
"66_5290646","72_02804821",0.33348056140023,"MEcyan"
"67_02173441","72_02804821",0.32658199599174,"MEcyan"
"70_03057654","72_02804821",0.257834857048018,"MEcyan"
"71_52966587","72_02804821",0.335218141827419,"MEcyan"
"64_53159603","72_99554843",0.260448684925269,"MEcyan"
"69_53714854","72_99554843",0.30920656086699,"MEcyan"
"70_03552546","72_99554843",0.308325050157045,"MEcyan"
"57_52371579","74_03367348",0.358966071709102,"MEcyan"
"62_52431643","74_03367348",0.407610293308576,"MEcyan"
"63_02269951","74_03367348",0.410498607778283,"MEcyan"
"66_5290646","74_03367348",0.380268215551408,"MEcyan"
"67_02173441","74_03367348",0.301923335262916,"MEcyan"
"71_52966587","74_03367348",0.288382880723774,"MEcyan"
"72_02804821","74_03367348",0.38710191993307,"MEcyan"
"57_52371579","78_5376322",0.251475498000181,"MEcyan"
"62_52431643","78_5376322",0.253473696424646,"MEcyan"
"63_02269951","78_5376322",0.259607916126051,"MEcyan"
"64_53159603","78_5376322",0.2869879398074,"MEcyan"
"66_5290646","78_5376322",0.25895070131735,"MEcyan"
"70_03057654","78_5376322",0.267112210138409,"MEcyan"
"74_03367348","78_5376322",0.260212321451082,"MEcyan"
"64_53159603","79_03601212",0.288692125714655,"MEcyan"
"70_03057654","79_03601212",0.258503020938404,"MEcyan"
"78_5376322","79_03601212",0.259984536245123,"MEcyan"
"57_52371579","83_01755585",0.339381319948547,"MEcyan"
"62_02886549","83_01755585",0.28531919278701,"MEcyan"
"62_52431643","83_01755585",0.367061801803338,"MEcyan"
"63_02269951","83_01755585",0.358260028752705,"MEcyan"
"64_53159603","83_01755585",0.267100410736917,"MEcyan"
"66_5290646","83_01755585",0.337137695749158,"MEcyan"
"67_02173441","83_01755585",0.342115159156707,"MEcyan"
"70_03057654","83_01755585",0.291548565287315,"MEcyan"
"71_52966587","83_01755585",0.347028912814516,"MEcyan"
"72_02804821","83_01755585",0.354343703063569,"MEcyan"
"74_03367348","83_01755585",0.38316630523782,"MEcyan"
"78_5376322","83_01755585",0.282064235533617,"MEcyan"
"79_03601212","83_01755585",0.269157802682471,"MEcyan"
"57_52371579","83_03916964",0.369747951393485,"MEcyan"
"62_52431643","83_03916964",0.425416050899916,"MEcyan"
"63_02269951","83_03916964",0.428048967653549,"MEcyan"
"66_5290646","83_03916964",0.391437832337521,"MEcyan"
"67_02173441","83_03916964",0.309411495911724,"MEcyan"
"71_52966587","83_03916964",0.250408041600318,"MEcyan"
"72_02804821","83_03916964",0.401085189671963,"MEcyan"
"74_03367348","83_03916964",0.391605958927661,"MEcyan"
"78_5376322","83_03916964",0.265815544377143,"MEcyan"
"83_01755585","83_03916964",0.391512481390554,"MEcyan"
"57_52371579","87_03709581",0.293870453793769,"MEcyan"
"62_52431643","87_03709581",0.305119291547254,"MEcyan"
